cliente_id,recencia_dias,frequencia,monetario,score_r,score_f,score_m
6575,1211,2,9163.69,1,1,1
11156,1211,3,34385.42,1,3,5
5040,1210,1,2052.61,1,1,1
5478,1210,1,6492.51,1,1,1
2451,1210,2,2753.74,1,1,1
4763,1210,2,23471.41,1,2,4
1849,1210,4,30840.51,1,4,4
6791,1209,2,2349.53,1,1,1
7212,1209,2,7790.19,1,1,1
7707,1209,2,9846.22,1,1,1
11794,1209,3,7945.79,1,2,1
529,1208,1,1026.6,1,1,1
845,1208,1,5353.8,1,1,1
8395,1208,1,6696.61,1,1,1
5410,1208,1,8257.79,1,1,1
4428,1208,2,2724.29,1,1,1
4792,1208,2,20352.0,1,2,3
7485,1208,3,4519.26,1,2,1
9176,1208,3,10747.2,1,2,2
11115,1208,3,32756.06,1,3,5
7908,1207,1,2711.51,1,1,1
9154,1207,1,18459.08,1,1,3
3851,1207,2,9381.13,1,1,1
4226,1207,3,6039.83,1,2,1
5934,1206,1,1487.23,1,1,1
2923,1206,2,5500.39,1,1,1
10694,1206,2,9548.98,1,1,1
4202,1206,2,10890.14,1,1,2
1672,1206,3,19473.66,1,2,3
3651,1206,3,20274.07,1,3,3
10663,1206,3,21117.95,1,3,3
353,1205,1,14523.56,1,1,2
10729,1205,2,1155.24,1,1,1
10553,1205,2,4534.76,1,1,1
151,1205,3,10696.06,1,2,2
5170,1205,5,40675.69,1,4,5
5862,1204,1,2980.99,1,1,1
1290,1204,2,12073.29,1,1,2
10487,1204,3,13673.76,1,2,2
612,1204,3,21058.68,1,3,3
109,1204,3,22992.98,1,3,4
5069,1203,1,11646.65,1,1,2
9287,1203,2,8026.59,1,1,1
3788,1203,3,12679.89,1,2,2
9389,1202,2,3430.5,1,1,1
11390,1202,2,7902.39,1,1,1
9428,1202,2,8242.91,1,1,1
4951,1202,4,23306.3,1,3,4
6663,1202,5,28961.85,1,4,4
3385,1201,1,6622.19,1,1,1
664,1201,2,5885.55,1,1,1
11247,1201,3,16104.62,1,2,2
4731,1201,4,10477.57,1,3,2
2672,1201,4,33537.9,1,4,5
5848,1201,4,42565.47,1,4,5
9851,1200,2,8507.77,1,1,1
6230,1200,2,9699.01,1,1,1
923,1200,2,16655.58,1,2,3
7868,1200,2,17040.31,1,2,3
5191,1199,1,8773.62,1,1,1
8753,1199,1,9610.87,1,1,1
5619,1199,2,2817.04,1,1,1
11267,1199,2,8974.48,1,1,1
6937,1199,2,13020.4,1,2,2
2947,1199,2,16631.14,1,2,3
10809,1199,3,8424.53,1,2,1
858,1199,4,11380.21,1,3,2
8059,1199,4,23745.18,1,3,4
1096,1199,4,32696.75,1,4,5
6767,1198,1,8823.64,1,1,1
9046,1198,2,4998.15,1,1,1
11117,1198,2,8408.71,1,1,1
6966,1198,2,8794.66,1,1,1
8577,1198,2,19711.25,1,2,3
4910,1198,3,16648.37,1,2,3
1440,1198,4,29882.29,1,4,4
929,1197,2,11012.83,1,1,2
4885,1197,3,21737.57,1,3,3
9567,1197,4,10068.81,1,3,2
11407,1197,4,19944.81,1,3,3
10479,1196,1,2692.8,1,1,1
7920,1196,1,2733.44,1,1,1
3612,1196,2,9159.44,1,1,1
2721,1196,2,9697.76,1,1,1
2306,1196,3,19650.98,1,3,3
10450,1195,1,2942.95,1,1,1
11972,1195,2,14009.48,1,2,2
2845,1195,2,16777.09,1,2,3
8262,1195,3,8683.04,1,2,1
9497,1195,3,8873.13,1,2,1
3176,1195,3,9028.61,1,2,1
361,1195,3,11127.08,1,2,2
5121,1195,3,16655.55,1,2,3
5563,1194,1,2163.82,1,1,1
564,1194,1,10376.38,1,1,2
833,1194,2,7424.4,1,1,1
11769,1194,2,7794.77,1,1,1
1288,1194,3,12016.11,1,2,2
11675,1194,3,17163.42,1,2,3
4635,1194,4,18292.37,1,3,3
4206,1194,5,16508.6,1,4,3
9165,1194,6,29459.61,1,5,4
9820,1193,3,6767.34,1,2,1
11154,1193,3,20159.48,1,3,3
2183,1193,4,18862.89,1,3,3
2328,1192,1,7470.28,1,1,1
514,1192,2,16623.96,1,2,3
9501,1192,3,16271.39,1,2,3
6926,1192,3,18135.7,1,2,3
2524,1191,1,8191.01,1,1,1
4309,1191,1,12431.31,1,1,2
2657,1191,3,21733.41,1,3,3
2571,1191,6,35668.12,1,5,5
5507,1190,1,2887.19,1,1,1
10210,1190,3,27371.5,1,3,4
1754,1189,3,5903.0,1,2,1
2334,1189,3,19796.25,1,3,3
2263,1189,3,21037.13,1,3,3
11381,1188,2,3186.01,1,1,1
6837,1188,2,13888.78,1,2,2
9646,1188,2,14712.5,1,2,2
6020,1187,1,4135.61,1,1,1
1796,1187,2,7899.73,1,1,1
9940,1187,3,12013.74,1,2,2
8366,1187,4,17255.86,1,3,3
5639,1186,2,6951.18,1,1,1
2812,1186,2,18076.4,1,2,3
2854,1186,3,20445.66,1,3,3
11375,1186,4,19715.03,1,3,3
9997,1185,1,5588.51,1,1,1
3187,1185,2,6579.72,1,1,1
10318,1185,2,8067.03,1,1,1
2072,1185,2,9722.35,1,1,1
3648,1185,2,19122.11,1,2,3
8968,1185,2,23108.46,1,2,4
4778,1185,3,6584.66,1,2,1
1005,1185,4,25907.88,1,3,4
7100,1184,1,2149.8,1,1,1
1364,1184,1,4328.66,1,1,1
3969,1184,2,11339.67,1,1,2
4720,1184,2,13430.47,1,2,2
10794,1184,2,14003.25,1,2,2
5547,1184,2,14267.44,1,2,2
2807,1184,3,4524.74,1,2,1
5908,1184,3,8169.91,1,2,1
5555,1184,3,9411.55,1,2,1
10263,1184,3,17324.97,1,2,3
10557,1184,3,17721.72,1,2,3
2903,1184,3,18185.59,1,2,3
4534,1184,4,10496.71,1,3,2
6356,1183,1,9343.84,1,1,1
6088,1183,3,4617.54,1,2,1
5971,1183,3,23504.15,1,3,4
2579,1183,3,31494.34,1,3,4
4451,1183,4,22675.49,1,3,3
10966,1182,2,18212.51,1,2,3
7364,1182,3,27869.08,1,3,4
10713,1182,4,19875.69,1,3,3
4607,1182,4,20317.73,1,3,3
11341,1181,1,1693.52,1,1,1
4927,1181,2,3336.56,1,1,1
2722,1180,2,4463.57,1,1,1
8684,1180,2,11350.96,1,1,2
8326,1180,3,15922.13,1,2,2
7506,1180,3,25170.86,1,3,4
6550,1180,4,25143.01,1,3,4
11515,1180,5,23258.73,1,4,4
7384,1179,2,5024.4,1,1,1
6023,1179,2,9927.95,1,1,2
10723,1179,3,5721.38,1,2,1
11672,1179,3,11720.73,1,2,2
10097,1179,4,25255.5,1,3,4
2649,1179,4,40929.59,1,4,5
7490,1179,5,21794.97,1,4,3
10131,1178,1,6783.83,1,1,1
11590,1178,2,17634.32,1,2,3
9348,1178,3,12424.35,1,2,2
392,1178,3,12975.61,1,2,2
2344,1178,3,13806.31,1,2,2
4799,1178,3,16057.58,1,2,2
3466,1178,4,35176.88,1,4,5
7170,1177,1,581.84,1,1,1
5682,1177,2,11094.76,1,1,2
1363,1177,3,9497.42,1,2,1
584,1177,3,17891.55,1,2,3
7595,1177,4,21051.46,1,3,3
7113,1177,4,29687.83,1,4,4
1952,1177,5,21172.9,1,4,3
5894,1176,2,4053.01,1,1,1
4106,1176,5,31495.12,1,4,4
10438,1175,1,4036.67,1,1,1
5241,1175,1,6919.08,1,1,1
2886,1175,2,5366.82,1,1,1
237,1175,2,7515.74,1,1,1
420,1175,2,12683.99,1,1,2
4906,1175,3,14188.27,1,2,2
5781,1175,3,14301.71,1,2,2
2870,1175,3,18517.78,1,2,3
11413,1175,5,31985.84,1,4,5
10647,1174,1,2728.27,1,1,1
3429,1174,1,3461.76,1,1,1
9816,1174,1,7975.1,1,1,1
9858,1174,1,8595.69,1,1,1
11132,1174,2,5593.36,1,1,1
9457,1174,2,9316.32,1,1,1
1620,1174,3,10907.89,1,2,2
8871,1174,3,11529.94,1,2,2
11976,1174,3,15999.44,1,2,2
909,1174,3,19004.54,1,2,3
10160,1174,3,23063.36,1,3,4
1924,1174,4,21469.71,1,3,3
2184,1174,4,29199.74,1,4,4
2780,1173,2,1795.97,1,1,1
10435,1173,2,4768.2,1,1,1
1621,1173,2,6052.77,1,1,1
8505,1173,3,10544.98,1,2,2
1239,1173,3,12757.39,1,2,2
3700,1173,3,16813.94,1,2,3
5926,1173,4,18377.16,1,3,3
11655,1172,1,3053.85,1,1,1
9461,1172,1,12359.78,1,1,2
8978,1172,1,16020.72,1,1,2
38,1172,2,7719.75,1,1,1
5317,1172,2,14820.43,1,2,2
9767,1172,4,26016.26,1,3,4
1719,1172,4,29424.3,1,4,4
847,1171,1,2164.22,1,1,1
1755,1171,1,3053.85,1,1,1
4684,1171,1,6691.46,1,1,1
7667,1171,1,9267.28,1,1,1
3403,1171,2,25533.83,1,2,4
8354,1171,3,5841.83,1,2,1
1030,1171,3,18455.19,1,2,3
6318,1171,3,18631.8,1,2,3
1450,1171,3,25263.5,1,3,4
11041,1170,1,5677.67,1,1,1
5630,1170,1,7525.11,1,1,1
3790,1170,2,5286.38,1,1,1
259,1170,2,9647.65,1,1,1
7072,1170,2,10146.42,1,1,2
8680,1170,2,14553.12,1,2,2
8681,1170,2,16912.18,1,2,3
11127,1169,1,2053.2,1,1,1
6950,1169,1,8656.88,1,1,1
9794,1169,2,3683.69,1,1,1
1624,1169,2,6765.09,1,1,1
7633,1169,2,7100.55,1,1,1
4430,1169,2,8920.58,1,1,1
2896,1169,3,15730.18,1,2,2
9432,1169,3,23571.79,1,3,4
6206,1169,3,27123.32,1,3,4
2455,1168,1,1638.19,1,1,1
6818,1168,1,3190.38,1,1,1
6675,1168,2,5540.64,1,1,1
6965,1168,3,18625.59,1,2,3
2050,1168,3,25069.5,1,3,4
11912,1168,4,20771.7,1,3,3
472,1168,4,24428.74,1,3,4
9199,1167,1,4322.52,1,1,1
11692,1167,1,9336.41,1,1,1
9608,1167,1,10697.14,1,1,2
11396,1167,2,5345.52,1,1,1
11184,1167,4,15354.06,1,3,2
8202,1167,4,15426.57,1,3,2
4209,1166,2,7766.42,1,1,1
4276,1166,2,12495.24,1,1,2
8251,1166,6,32620.75,1,5,5
5296,1165,2,7299.42,1,1,1
8988,1165,2,11777.16,1,1,2
558,1165,3,11901.03,1,2,2
11742,1165,3,14486.68,1,2,2
4293,1165,4,22303.52,1,3,3
8224,1165,4,24755.06,1,3,4
11744,1164,1,6510.59,1,1,1
3998,1164,2,8872.83,1,1,1
3635,1164,2,11020.94,1,1,2
10561,1164,2,23251.45,1,2,4
11818,1164,3,13106.92,1,2,2
7213,1164,3,13257.16,1,2,2
10259,1164,3,15366.56,1,2,2
9349,1164,3,19072.15,1,2,3
11759,1164,3,27031.59,1,3,4
10997,1164,3,27033.71,1,3,4
536,1163,1,3347.76,1,1,1
7185,1163,1,7920.44,1,1,1
9065,1163,1,9200.32,1,1,1
5734,1163,2,10645.32,1,1,2
9151,1163,2,24631.18,1,2,4
10693,1163,5,33223.51,1,4,5
434,1162,1,5021.97,1,1,1
1244,1162,2,12408.54,1,1,2
4411,1162,2,14107.49,1,2,2
1573,1162,2,14436.11,1,2,2
11505,1162,3,20834.46,1,3,3
207,1162,3,22323.06,1,3,3
298,1162,5,25189.42,1,4,4
4176,1161,1,2169.44,1,1,1
8558,1161,1,3433.8,1,1,1
5598,1161,1,8370.18,1,1,1
5456,1161,3,14964.02,1,2,2
2875,1161,5,20874.68,1,4,3
3917,1161,5,28970.53,1,4,4
11887,1160,3,12911.0,1,2,2
5997,1160,7,41928.18,1,5,5
990,1159,1,5341.97,1,1,1
1116,1159,1,11350.71,1,1,2
7319,1159,1,13109.98,1,1,2
8333,1159,2,6755.81,1,1,1
4560,1159,2,6843.83,1,1,1
5790,1159,2,9428.47,1,1,1
10888,1159,2,12385.42,1,1,2
9310,1159,4,32211.28,1,4,5
11355,1159,5,18533.89,1,4,3
6563,1158,1,3041.56,1,1,1
7740,1158,1,12787.41,1,1,2
9760,1158,3,13814.38,1,2,2
6071,1158,3,15802.17,1,2,2
10492,1158,3,18603.66,1,2,3
11751,1158,4,20796.59,1,3,3
10599,1157,2,4210.49,1,1,1
8311,1157,2,8030.63,1,1,1
7406,1157,2,10000.71,1,1,2
8790,1157,3,6296.07,1,2,1
8031,1157,3,17156.22,1,2,3
6892,1157,4,17056.13,1,3,3
3739,1157,5,15600.95,1,4,2
11863,1156,1,1184.4,1,1,1
11406,1156,1,3435.75,1,1,1
2491,1156,1,9592.91,1,1,1
5018,1156,2,11000.6,1,1,2
9429,1156,2,13331.26,1,2,2
1637,1156,3,13526.99,1,2,2
3556,1156,5,18066.0,1,4,3
9074,1156,5,37393.38,1,4,5
5010,1155,2,11974.79,1,1,2
10426,1155,2,12780.58,1,1,2
11437,1155,4,19750.75,1,3,3
706,1155,5,16109.23,1,4,2
7265,1155,6,29339.08,1,5,4
4552,1154,2,12182.03,1,1,2
2555,1154,2,12653.33,1,1,2
7387,1154,2,20339.75,1,2,3
2525,1154,3,8178.67,1,2,1
4306,1154,3,14202.08,1,2,2
5539,1154,3,16106.61,1,2,2
6670,1154,4,10788.13,1,3,2
1430,1153,3,9611.31,1,2,1
8492,1153,4,19981.0,1,3,3
7233,1153,5,29286.83,1,4,4
6172,1152,1,12399.1,1,1,2
8971,1152,2,17350.96,1,2,3
11170,1152,3,8982.12,1,2,1
6322,1152,3,17447.4,1,2,3
6601,1152,4,18636.41,1,3,3
10499,1152,5,30280.85,1,4,4
5379,1151,1,2157.16,1,1,1
8271,1151,2,11712.95,1,1,2
10182,1151,4,11910.82,1,3,2
3371,1151,4,14664.69,1,3,2
9507,1150,1,5371.12,1,1,1
5842,1150,2,11518.95,1,1,2
9301,1150,2,16592.56,1,2,3
6124,1150,4,26274.95,1,4,4
5266,1150,4,31620.03,1,4,4
11879,1150,6,27867.05,1,5,4
11369,1149,1,581.84,1,1,1
11455,1149,2,4246.54,1,1,1
8940,1149,2,6737.0,1,1,1
5602,1149,2,9382.34,1,1,1
8299,1148,1,6526.8,1,1,1
1028,1148,1,7722.93,1,1,1
1587,1148,1,8142.17,1,1,1
4677,1148,2,8632.51,1,1,1
737,1148,2,19289.19,1,2,3
9059,1148,2,23132.43,1,2,4
11736,1148,5,34005.04,1,4,5
1895,1147,2,2778.82,1,1,1
10780,1147,2,6186.55,1,1,1
1179,1147,2,12264.74,1,1,2
2366,1147,2,16009.12,1,2,2
8491,1147,3,14716.98,1,2,2
1163,1147,3,16319.81,1,2,3
11457,1146,1,3571.37,1,1,1
6404,1146,1,5328.8,1,1,1
1618,1146,1,8656.88,1,1,1
140,1146,2,1188.24,1,1,1
4396,1146,3,16262.55,1,2,3
7846,1146,3,38198.12,1,3,5
4824,1146,4,22903.57,1,3,4
397,1146,4,23212.25,1,3,4
2709,1146,4,35646.83,1,4,5
4568,1146,5,27023.87,1,4,4
8228,1145,2,8565.35,1,1,1
6523,1145,2,9064.65,1,1,1
11371,1145,2,10146.82,1,1,2
9917,1145,2,15194.25,1,2,2
5673,1145,3,4410.7,1,2,1
3939,1145,3,15130.52,1,2,2
444,1145,3,18563.54,1,2,3
10761,1145,4,9277.8,1,3,1
5023,1145,4,15926.72,1,3,2
1979,1145,4,18859.36,1,3,3
6596,1145,4,29386.27,1,4,4
7728,1145,5,34099.73,1,4,5
7039,1145,7,39319.53,1,5,5
3685,1144,2,2798.28,1,1,1
5911,1144,2,8379.29,1,1,1
8556,1144,2,9689.75,1,1,1
2322,1144,2,12056.37,1,1,2
8179,1144,2,14700.58,1,2,2
9242,1144,3,14286.72,1,2,2
730,1144,3,14470.21,1,2,2
9755,1143,2,4589.05,1,1,1
1040,1143,2,12701.79,1,1,2
170,1143,2,14007.31,1,2,2
6527,1142,1,696.26,1,1,1
8303,1142,1,3023.5,1,1,1
1002,1142,1,4896.26,1,1,1
5638,1142,2,6408.48,1,1,1
5530,1142,2,10015.03,1,1,2
3406,1142,3,7193.75,1,2,1
11298,1142,3,14869.38,1,2,2
5540,1142,4,27771.05,1,4,4
304,1142,4,28013.5,1,4,4
6346,1142,5,28313.47,1,4,4
10538,1141,1,7593.22,1,1,1
1382,1141,2,11566.06,1,1,2
2667,1141,2,12584.35,1,1,2
1345,1141,3,13765.64,1,2,2
3415,1141,7,31763.05,1,5,5
2587,1140,1,6550.89,1,1,1
8496,1140,2,11351.48,1,1,2
1613,1140,2,20816.61,1,2,3
2397,1140,3,18857.14,1,2,3
2751,1140,3,30371.53,1,3,4
7753,1140,4,24139.46,1,3,4
4573,1140,4,38910.02,1,4,5
9188,1139,1,8866.71,1,1,1
10415,1139,2,8314.3,1,1,1
3422,1139,2,13031.56,1,2,2
7390,1139,2,15079.18,1,2,2
3335,1139,3,15289.34,1,2,2
7468,1139,3,25068.18,1,3,4
4836,1139,3,25293.97,1,3,4
2626,1139,4,32167.12,1,4,5
4611,1139,5,28022.08,1,4,4
6461,1139,6,47754.27,1,5,5
7777,1138,2,8504.72,1,1,1
7487,1138,2,11803.93,1,1,2
9582,1138,2,14070.08,1,2,2
6748,1138,5,27457.76,1,4,4
1513,1137,1,647.08,1,1,1
2211,1137,1,2312.73,1,1,1
6682,1137,2,2059.96,1,1,1
2361,1137,3,11503.68,1,2,2
9340,1137,3,19415.08,1,2,3
9195,1137,4,13536.05,1,3,2
4730,1137,4,17972.47,1,3,3
4395,1136,1,8823.64,1,1,1
7433,1136,1,14330.24,1,1,2
3206,1136,3,17258.28,1,2,3
9418,1136,3,21147.05,1,3,3
7418,1136,4,18682.45,1,3,3
1041,1136,4,24639.04,1,3,4
1240,1136,5,9827.72,1,4,1
10466,1136,5,24008.23,1,4,4
11391,1136,5,24035.01,1,4,4
6316,1136,6,51840.8,1,5,5
11105,1136,8,50451.11,1,5,5
6061,1135,1,1478.83,1,1,1
8359,1135,1,7248.01,1,1,1
442,1135,1,9255.57,1,1,1
5291,1135,2,5803.76,1,1,1
9235,1135,3,18366.43,1,2,3
10555,1135,4,12482.94,1,3,2
4661,1135,4,19170.26,1,3,3
1761,1134,1,588.04,1,1,1
366,1134,2,4996.08,1,1,1
6486,1134,2,9890.2,1,1,1
7071,1134,2,13443.91,1,2,2
211,1134,2,14771.6,1,2,2
5568,1134,3,10920.22,1,2,2
6930,1134,3,18241.68,1,2,3
9983,1134,3,18667.27,1,2,3
1313,1134,5,38009.73,1,4,5
10852,1133,1,7524.26,1,1,1
3238,1133,3,14697.93,1,2,2
3587,1133,3,14835.05,1,2,2
7133,1133,4,18682.52,1,3,3
5827,1133,5,16247.03,1,4,3
464,1132,1,1835.5,1,1,1
5659,1132,1,9793.48,1,1,1
11444,1132,2,6078.15,1,1,1
7066,1132,2,15749.26,1,2,2
10309,1132,3,8726.41,1,2,1
8478,1132,3,13114.53,1,2,2
934,1132,3,18422.92,1,2,3
2387,1131,1,388.0,1,1,1
4407,1131,1,4087.38,1,1,1
2225,1131,2,2030.33,1,1,1
2554,1131,2,5680.48,1,1,1
1186,1131,2,6522.89,1,1,1
1458,1131,2,19682.17,1,2,3
7422,1131,3,3237.12,1,2,1
5970,1131,4,21033.04,1,3,3
10819,1131,4,30644.42,1,4,4
2741,1131,5,23770.49,1,4,4
448,1131,5,24004.64,1,4,4
11899,1130,1,7575.17,1,1,1
5444,1130,2,16005.02,1,2,2
6043,1130,3,11354.12,1,2,2
1591,1130,5,21526.59,1,4,3
30,1130,5,25735.03,1,4,4
2196,1129,1,3055.5,1,1,1
3720,1129,2,2183.24,1,1,1
9057,1129,2,3077.68,1,1,1
2927,1129,2,7520.13,1,1,1
6079,1129,2,17360.95,1,2,3
1997,1129,3,7284.65,1,2,1
6867,1129,3,12194.57,1,2,2
8964,1129,3,13173.82,1,2,2
3951,1129,3,15343.86,1,2,2
9269,1129,3,23104.69,1,3,4
2760,1129,4,13081.33,1,3,2
11945,1129,5,12546.84,1,4,2
8308,1129,5,31852.14,1,4,5
5070,1128,1,2633.0,1,1,1
7561,1128,1,16960.06,1,1,3
8184,1128,2,4893.96,1,1,1
8046,1128,2,12803.08,1,1,2
8035,1128,2,15108.81,1,2,2
11373,1128,3,13559.59,1,2,2
8535,1128,3,18293.92,1,2,3
6169,1128,5,25620.62,1,4,4
6788,1127,2,4192.92,1,1,1
10324,1127,2,8718.75,1,1,1
437,1127,2,22520.54,1,2,3
3671,1127,3,6574.06,1,2,1
5544,1127,3,15084.72,1,2,2
7111,1127,3,19040.66,1,2,3
806,1127,4,18569.46,1,3,3
1704,1127,4,24761.75,1,3,4
10261,1127,5,15053.35,1,4,2
3807,1126,1,7312.92,1,1,1
5973,1126,2,4184.39,1,1,1
1090,1126,2,6520.76,1,1,1
11288,1126,2,6716.66,1,1,1
9409,1126,3,16186.94,1,2,3
7393,1126,3,24339.47,1,3,4
1552,1126,4,10716.44,1,3,2
7635,1126,4,16727.44,1,3,3
8881,1126,4,20317.41,1,3,3
9577,1126,5,25904.69,1,4,4
8006,1125,2,9968.75,1,1,2
10661,1125,2,12573.04,1,1,2
7674,1125,2,16012.31,1,2,2
5457,1125,2,17074.01,1,2,3
1651,1125,3,3639.03,1,2,1
2816,1125,3,12752.82,1,2,2
5239,1125,4,5976.07,1,3,1
3543,1124,1,3004.65,1,1,1
8048,1124,1,6799.0,1,1,1
11954,1124,2,6812.0,1,1,1
11268,1124,2,8026.19,1,1,1
10227,1124,2,14942.98,1,2,2
9249,1124,3,25785.18,1,3,4
6895,1124,4,18142.5,1,3,3
958,1124,4,34244.37,1,4,5
83,1124,5,33920.53,1,4,5
9140,1123,1,1418.74,1,1,1
3801,1123,1,4825.07,1,1,1
9832,1123,2,884.9,1,1,1
7798,1123,2,7850.39,1,1,1
8691,1123,2,8937.23,1,1,1
3874,1123,2,9052.89,1,1,1
10891,1123,2,14739.94,1,2,2
4691,1123,2,15342.83,1,2,2
11315,1123,3,10641.81,1,2,2
2147,1123,4,28371.41,1,4,4
5231,1123,5,24309.55,1,4,4
9683,1122,2,22000.68,1,2,3
6267,1122,3,9646.27,1,2,1
8958,1122,3,24300.21,1,3,4
4929,1122,3,26333.72,1,3,4
7648,1122,4,26672.03,1,4,4
11503,1122,6,48188.96,1,5,5
4146,1121,1,1707.1,1,1,1
11257,1121,2,5830.65,1,1,1
8074,1121,2,9298.56,1,1,1
6007,1121,2,14404.45,1,2,2
7218,1121,3,15337.61,1,2,2
5314,1121,3,20536.86,1,3,3
1517,1121,3,26931.86,1,3,4
5252,1121,3,29481.4,1,3,4
3905,1121,3,38231.16,1,3,5
3733,1121,4,12805.46,1,3,2
5218,1121,4,28592.37,1,4,4
3586,1121,5,32911.14,1,4,5
10495,1120,3,14417.43,1,2,2
9669,1120,4,20777.77,1,3,3
9113,1119,1,6004.63,1,1,1
4874,1119,1,6072.73,1,1,1
712,1119,2,1075.84,1,1,1
11408,1119,2,7359.36,1,1,1
3731,1119,2,10147.76,1,1,2
8532,1119,2,24172.59,1,2,4
4695,1119,3,11869.8,1,2,2
10850,1119,4,21204.38,1,3,3
1919,1118,2,8675.63,1,1,1
8029,1118,3,4307.79,1,2,1
4384,1118,3,31937.36,1,3,5
4817,1118,4,24251.52,1,3,4
1445,1117,1,3850.89,1,1,1
6348,1117,1,7651.54,1,1,1
11522,1117,2,7101.0,1,1,1
2265,1117,2,11229.33,1,1,2
2586,1117,3,9983.61,1,2,2
2438,1117,3,13762.74,1,2,2
4928,1117,3,25247.28,1,3,4
9200,1117,3,28628.81,1,3,4
15,1117,4,18849.64,1,3,3
3555,1117,4,19144.71,1,3,3
853,1117,4,19447.1,1,3,3
6761,1117,4,25110.86,1,3,4
6798,1117,4,27282.32,1,4,4
1346,1117,4,28648.9,1,4,4
2275,1117,5,10303.15,1,4,2
539,1116,1,6328.53,1,1,1
4302,1116,2,3138.16,1,1,1
10358,1116,2,14048.6,1,2,2
7855,1116,2,19386.17,1,2,3
11347,1116,3,23537.13,1,3,4
9146,1116,6,27943.04,1,5,4
11621,1116,6,42688.14,1,5,5
1742,1115,1,858.45,1,1,1
7945,1115,2,7343.62,1,1,1
2765,1115,2,9595.59,1,1,1
736,1115,3,17252.5,1,2,3
9921,1115,4,23151.33,1,3,4
4287,1115,5,22212.48,1,4,3
6707,1115,7,34194.73,1,5,5
687,1114,1,5839.44,1,1,1
6608,1114,2,9934.98,1,1,2
7760,1114,2,11454.74,1,1,2
4477,1114,2,12337.91,1,1,2
5753,1114,4,18055.44,1,3,3
8257,1113,1,9791.77,1,1,1
10428,1113,2,5182.62,1,1,1
7710,1113,2,7946.46,1,1,1
35,1113,2,10808.72,1,1,2
1940,1113,2,11177.03,1,1,2
5289,1113,3,19724.65,1,3,3
686,1113,3,22268.99,1,3,3
2998,1113,4,14759.5,1,3,2
709,1113,4,23961.09,1,3,4
220,1113,4,26091.22,1,4,4
1497,1113,4,26563.09,1,4,4
1205,1112,1,1469.65,1,1,1
9070,1112,1,2637.96,1,1,1
9805,1112,1,5164.94,1,1,1
875,1112,2,11762.8,1,1,2
7208,1112,3,11680.17,1,2,2
1674,1112,4,27112.91,1,4,4
3489,1111,2,11952.48,1,1,2
7215,1111,2,23153.24,1,2,4
3756,1111,3,16912.04,1,2,3
763,1111,4,16899.49,1,3,3
5942,1111,4,18264.22,1,3,3
11996,1111,6,21333.35,1,5,3
9141,1110,1,8851.75,1,1,1
10150,1110,2,7180.02,1,1,1
5501,1110,2,17285.76,1,2,3
5424,1110,3,11856.96,1,2,2
8036,1110,3,21271.05,1,3,3
4950,1110,4,30294.46,1,4,4
4108,1110,4,31630.65,1,4,4
6614,1109,1,8993.58,1,1,1
6487,1109,2,13697.56,1,2,2
837,1109,3,17943.96,1,2,3
8111,1109,3,22781.13,1,3,3
6741,1109,4,21569.26,1,3,3
1991,1109,4,25778.38,1,3,4
11598,1109,4,26275.51,1,4,4
7553,1109,5,20825.89,1,4,3
5972,1109,5,21431.17,1,4,3
9404,1109,5,36549.87,1,4,5
8747,1108,2,2470.12,1,1,1
430,1108,2,16131.6,1,2,2
8465,1108,3,16563.11,1,2,3
473,1108,3,28561.03,1,3,4
1741,1108,4,21369.68,1,3,3
8821,1108,4,25383.99,1,3,4
5303,1107,1,2456.49,1,1,1
7127,1107,1,2783.98,1,1,1
9009,1107,2,745.73,1,1,1
1161,1107,2,3179.51,1,1,1
1173,1107,2,10727.71,1,1,2
3844,1107,2,15182.5,1,2,2
3163,1107,3,11907.76,1,2,2
4403,1107,3,24762.84,1,3,4
6219,1107,7,53769.98,1,5,5
6086,1106,2,10430.59,1,1,2
9104,1106,3,10466.55,1,2,2
5187,1106,3,12223.55,1,2,2
3983,1106,3,15269.41,1,2,2
2559,1106,3,18615.14,1,2,3
8537,1106,6,19166.63,1,5,3
250,1105,1,4087.41,1,1,1
5954,1105,1,7140.85,1,1,1
7446,1105,2,2694.58,1,1,1
6585,1105,2,4877.13,1,1,1
4107,1105,2,5959.31,1,1,1
11005,1105,2,7219.43,1,1,1
8439,1105,2,14427.27,1,2,2
10848,1105,2,19731.57,1,2,3
2617,1105,2,21064.53,1,2,3
11362,1105,3,12261.07,1,2,2
9216,1105,5,41399.33,1,5,5
9440,1105,6,41496.96,1,5,5
11693,1104,1,497.8,1,1,1
9555,1104,1,2138.12,1,1,1
5801,1104,1,2141.05,1,1,1
4184,1104,1,9191.44,1,1,1
10949,1104,1,11342.03,1,1,2
11566,1104,1,14955.11,1,1,2
11336,1104,2,10988.14,1,1,2
1357,1104,3,10306.39,1,2,2
11188,1104,3,20213.13,1,3,3
4962,1104,4,27001.9,1,4,4
6333,1104,5,26177.75,1,4,4
3938,1103,1,1835.5,1,1,1
1077,1103,1,2231.5,1,1,1
8044,1103,1,9636.93,1,1,1
1822,1103,1,10373.54,1,1,2
722,1103,1,11073.18,1,1,2
5196,1103,2,7085.61,1,1,1
9467,1103,2,7443.7,1,1,1
2063,1103,2,8453.61,1,1,1
3929,1103,2,9003.95,1,1,1
