item_id,pedido_id,produto_id,quantidade,preco_unitario,desconto,valor_total_item
633,351,54,3,2368.18,0.0,7104.539999999999
634,352,33,1,917.75,0.0,917.75
635,352,107,3,542.36,0.0,1627.08
636,353,69,2,1178.22,0.0,2356.44
637,353,72,4,636.67,0.0,2546.68
638,353,23,1,1828.23,0.07,1828.16
639,354,131,3,834.09,0.0,2502.27
640,355,84,3,755.84,0.0,2267.52
641,356,24,2,689.47,0.0,1378.94
642,356,42,4,28.05,0.1,112.10000000000001
643,356,139,1,651.71,0.07,651.64
644,357,57,2,518.85,0.0,1037.7
645,357,19,3,709.37,0.0,2128.11
646,358,57,1,518.85,0.0,518.85
647,359,146,1,1017.95,0.08,1017.87
648,359,11,3,250.01,0.03,750.0
649,359,142,3,508.65,0.0,1525.9499999999998
650,360,54,1,2368.18,0.05,2368.1299999999997
651,360,75,3,2023.9,0.0,6071.700000000001
652,360,55,2,2183.63,0.0,4367.26
653,361,40,1,1882.18,0.0,1882.18
654,362,75,2,2023.9,0.0,4047.8
655,362,67,4,2022.59,0.0,8090.36
656,363,133,2,2453.25,0.0,4906.5
657,363,65,4,348.13,0.14,1392.3799999999999
658,364,54,2,2368.18,0.0,4736.36
659,365,68,1,1654.28,0.0,1654.28
660,365,76,3,145.46,0.0,436.38
661,366,62,1,1585.14,0.0,1585.14
662,366,130,2,572.85,0.0,1145.7
663,366,123,4,2205.91,0.0,8823.64
664,367,118,2,2249.33,0.08,4498.58
665,368,37,1,974.22,0.1,974.12
666,368,94,2,1680.92,0.06,3361.78
667,369,50,1,613.84,0.0,613.84
668,369,105,1,675.88,0.0,675.88
669,370,107,3,542.36,0.0,1627.08
670,370,67,1,2022.59,0.0,2022.59
671,371,133,1,2453.25,0.0,2453.25
672,371,25,4,1401.24,0.0,5604.96
673,372,15,4,1553.93,0.0,6215.72
674,372,68,4,1654.28,0.0,6617.12
675,372,73,3,367.65,0.07,1102.8799999999999
676,373,70,3,1640.57,0.0,4921.71
677,373,38,4,1332.2,0.09,5328.71
678,374,29,1,1258.09,0.09,1258.0
679,374,5,3,597.0,0.0,1791.0
680,374,85,4,1844.63,0.0,7378.52
681,375,60,2,858.45,0.0,1716.9
682,376,20,2,423.38,0.0,846.76
683,376,53,3,1919.27,0.12,5757.69
684,377,125,3,2009.54,0.0,6028.62
685,377,41,3,296.65,0.0,889.9499999999999
686,378,52,3,2043.74,0.0,6131.22
687,378,42,3,28.05,0.0,84.15
688,379,6,1,513.12,0.0,513.12
689,379,50,4,613.84,0.12,2455.2400000000002
690,380,42,1,28.05,0.0,28.05
691,381,40,1,1882.18,0.06,1882.1200000000001
692,382,103,4,1331.77,0.0,5327.08
693,382,106,2,1391.99,0.0,2783.98
694,383,86,4,161.77,0.0,647.08
695,384,45,4,760.14,0.0,3040.56
696,385,118,3,2249.33,0.0,6747.99
697,385,18,3,2141.19,0.09,6423.48
698,386,54,4,2368.18,0.0,9472.72
699,386,109,2,642.78,0.11,1285.45
700,386,135,4,1459.86,0.0,5839.44
701,387,67,1,2022.59,0.0,2022.59
702,387,124,2,2312.73,0.03,4625.43
703,387,116,3,1464.62,0.14,4393.719999999999
704,388,132,3,890.84,0.0,2672.52
705,389,100,4,2204.54,0.0,8818.16
706,389,42,2,28.05,0.11,55.99
707,389,3,1,1856.86,0.05,1856.81
708,390,95,4,1001.55,0.0,4006.2
709,390,110,3,248.9,0.0,746.7
710,390,29,3,1258.09,0.06,3774.2099999999996
711,391,94,1,1680.92,0.0,1680.92
712,391,111,1,129.34,0.0,129.34
713,391,56,1,2323.71,0.09,2323.62
714,392,53,3,1919.27,0.0,5757.8099999999995
715,392,83,1,1661.44,0.0,1661.44
716,392,127,4,968.7,0.0,3874.8
717,393,28,2,2193.39,0.09,4386.69
718,393,105,1,675.88,0.0,675.88
719,393,40,1,1882.18,0.0,1882.18
720,394,129,1,887.15,0.0,887.15
721,394,122,4,2164.22,0.12,8656.759999999998
722,394,59,2,1139.69,0.0,2279.38
723,395,144,4,2123.08,0.0,8492.32
724,395,139,3,651.71,0.08,1955.0500000000002
725,396,112,2,1600.04,0.0,3200.08
726,396,80,1,959.85,0.0,959.85
727,397,86,1,161.77,0.0,161.77
728,398,82,2,1069.06,0.0,2138.12
729,399,141,4,1804.19,0.0,7216.76
730,400,25,1,1401.24,0.0,1401.24
731,400,61,1,1479.33,0.0,1479.33
732,401,112,1,1600.04,0.0,1600.04
733,401,18,1,2141.19,0.0,2141.19
734,401,2,4,573.56,0.0,2294.24
735,402,51,1,2368.43,0.0,2368.43
736,402,48,3,2297.86,0.0,6893.58
737,403,127,1,968.7,0.0,968.7
738,403,43,4,673.2,0.0,2692.8
739,403,48,3,2297.86,0.0,6893.58
740,404,94,4,1680.92,0.0,6723.68
741,404,5,2,597.0,0.0,1194.0
742,405,43,3,673.2,0.02,2019.5800000000002
743,405,123,4,2205.91,0.0,8823.64
744,406,45,4,760.14,0.0,3040.56
745,406,3,4,1856.86,0.1,7427.339999999999
746,407,62,4,1585.14,0.0,6340.56
747,408,13,2,1159.37,0.0,2318.74
748,409,48,3,2297.86,0.0,6893.58
749,410,150,4,773.61,0.0,3094.44
750,411,94,2,1680.92,0.0,3361.84
751,411,147,1,495.76,0.0,495.76
752,412,73,4,367.65,0.0,1470.6
753,412,5,1,597.0,0.0,597.0
754,412,40,1,1882.18,0.0,1882.18
755,413,90,3,1021.36,0.0,3064.08
756,414,106,3,1391.99,0.0,4175.97
757,414,107,4,542.36,0.03,2169.41
758,415,52,4,2043.74,0.0,8174.96
759,415,64,2,710.62,0.03,1421.21
760,416,37,3,974.22,0.0,2922.66
761,417,142,2,508.65,0.0,1017.3
762,417,150,2,773.61,0.0,1547.22
763,418,32,3,1469.77,0.02,4409.289999999999
764,418,35,3,2155.54,0.13,6466.49
765,419,60,1,858.45,0.0,858.45
766,419,37,2,974.22,0.0,1948.44
767,420,68,1,1654.28,0.05,1654.23
768,420,135,2,1459.86,0.0,2919.72
769,421,141,4,1804.19,0.03,7216.7300000000005
770,421,150,4,773.61,0.0,3094.44
771,422,26,1,588.04,0.06,587.98
772,423,67,2,2022.59,0.0,4045.18
773,423,146,3,1017.95,0.07,3053.78
774,423,37,2,974.22,0.0,1948.44
775,424,88,2,2402.73,0.06,4805.4
776,424,69,1,1178.22,0.03,1178.19
777,425,149,1,1431.38,0.0,1431.38
778,425,5,3,597.0,0.0,1791.0
779,426,26,3,588.04,0.0,1764.12
780,426,84,1,755.84,0.0,755.84
781,427,37,2,974.22,0.0,1948.44
782,427,11,1,250.01,0.0,250.01
783,428,58,1,1631.7,0.04,1631.66
784,428,98,3,2490.32,0.0,7470.960000000001
785,429,23,1,1828.23,0.05,1828.18
786,429,104,3,762.46,0.0,2287.38
787,429,76,3,145.46,0.11,436.27
788,430,40,2,1882.18,0.0,3764.36
789,430,109,3,642.78,0.0,1928.34
790,431,40,4,1882.18,0.0,7528.72
791,432,48,2,2297.86,0.0,4595.72
792,433,79,3,2164.33,0.0,6492.99
793,433,90,3,1021.36,0.0,3064.08
794,434,104,2,762.46,0.0,1524.92
795,435,53,1,1919.27,0.0,1919.27
796,436,124,2,2312.73,0.0,4625.46
797,436,53,4,1919.27,0.0,7677.08
798,437,2,4,573.56,0.0,2294.24
799,438,87,2,2300.08,0.11,4600.05
800,439,133,2,2453.25,0.0,4906.5
801,439,18,2,2141.19,0.0,4282.38
802,440,38,4,1332.2,0.0,5328.8
803,440,89,4,189.93,0.0,759.72
804,441,136,1,288.84,0.0,288.84
805,441,116,1,1464.62,0.0,1464.62
806,441,105,3,675.88,0.0,2027.6399999999999
807,442,45,2,760.14,0.0,1520.28
808,443,135,3,1459.86,0.0,4379.58
809,443,29,1,1258.09,0.0,1258.09
810,444,96,2,1153.92,0.0,2307.84
811,444,135,1,1459.86,0.0,1459.86
812,444,70,4,1640.57,0.12,6562.16
813,445,138,1,306.8,0.0,306.8
814,445,56,3,2323.71,0.0,6971.13
815,446,120,2,2212.65,0.0,4425.3
816,446,45,3,760.14,0.0,2280.42
817,447,19,3,709.37,0.0,2128.11
818,447,128,2,571.64,0.0,1143.28
819,448,17,2,585.19,0.07,1170.3100000000002
820,449,5,2,597.0,0.0,1194.0
821,449,25,2,1401.24,0.0,2802.48
822,449,12,1,1517.24,0.0,1517.24
823,450,64,3,710.62,0.14,2131.7200000000003
824,450,29,1,1258.09,0.12,1257.97
825,451,147,2,495.76,0.13,991.39
826,451,49,2,68.3,0.0,136.6
827,452,32,2,1469.77,0.0,2939.54
828,452,106,1,1391.99,0.0,1391.99
829,453,146,1,1017.95,0.0,1017.95
830,454,128,4,571.64,0.0,2286.56
831,455,137,4,1970.34,0.0,7881.36
832,456,144,1,2123.08,0.07,2123.0099999999998
833,457,18,3,2141.19,0.13,6423.44
834,457,107,4,542.36,0.0,2169.44
835,458,110,4,248.9,0.1,995.5
836,459,149,3,1431.38,0.0,4294.14
837,460,4,1,1066.37,0.0,1066.37
838,460,31,3,1867.57,0.02,5602.69
839,461,28,3,2193.39,0.0,6580.17
840,462,122,4,2164.22,0.0,8656.88
841,462,132,4,890.84,0.0,3563.36
842,463,60,1,858.45,0.08,858.37
843,463,108,1,1592.91,0.0,1592.91
844,463,63,1,2151.9,0.0,2151.9
845,464,2,3,573.56,0.14,1720.5399999999997
846,464,126,4,681.68,0.0,2726.72
847,465,123,1,2205.91,0.0,2205.91
848,466,73,1,367.65,0.1,367.54999999999995
849,466,3,3,1856.86,0.0,5570.58
850,467,30,3,1157.95,0.14,3473.7100000000005
851,468,67,2,2022.59,0.0,4045.18
852,469,113,2,1115.75,0.04,2231.46
853,470,69,1,1178.22,0.0,1178.22
854,471,149,3,1431.38,0.05,4294.09
855,472,69,4,1178.22,0.07,4712.81
856,472,142,3,508.65,0.0,1525.9499999999998
857,473,113,2,1115.75,0.0,2231.5
858,473,114,3,43.98,0.0,131.94
859,474,122,1,2164.22,0.0,2164.22
860,474,39,2,1707.1,0.0,3414.2
861,475,53,2,1919.27,0.14,3838.4
862,476,146,1,1017.95,0.09,1017.86
863,476,34,2,1283.63,0.0,2567.26
864,476,76,2,145.46,0.11,290.81
865,477,61,2,1479.33,0.05,2958.6099999999997
866,477,38,1,1332.2,0.0,1332.2
867,477,19,1,709.37,0.0,709.37
868,478,81,2,2317.76,0.03,4635.490000000001
869,479,94,2,1680.92,0.11,3361.73
870,479,91,4,630.61,0.05,2522.39
871,480,71,2,1018.5,0.0,2037.0
872,480,81,4,2317.76,0.0,9271.04
873,480,78,1,432.45,0.12,432.33
874,481,74,1,639.52,0.0,639.52
875,481,60,4,858.45,0.08,3433.7200000000003
876,482,12,4,1517.24,0.06,6068.9
877,482,122,3,2164.22,0.0,6492.66
878,483,112,4,1600.04,0.0,6400.16
879,484,118,1,2249.33,0.0,2249.33
880,485,10,4,553.98,0.0,2215.92
881,485,54,3,2368.18,0.0,7104.539999999999
882,486,93,2,1316.5,0.0,2633.0
883,486,141,3,1804.19,0.0,5412.57
884,487,30,3,1157.95,0.0,3473.8500000000004
885,488,35,1,2155.54,0.0,2155.54
886,488,72,1,636.67,0.0,636.67
887,488,129,3,887.15,0.0,2661.45
888,489,33,1,917.75,0.0,917.75
889,490,52,4,2043.74,0.0,8174.96
890,490,53,1,1919.27,0.0,1919.27
891,491,103,4,1331.77,0.1,5326.98
892,491,97,4,43.1,0.0,172.4
893,491,51,3,2368.43,0.0,7105.289999999999
894,492,99,2,1274.59,0.01,2549.1699999999996
895,493,103,1,1331.77,0.0,1331.77
896,494,135,3,1459.86,0.0,4379.58
897,495,137,1,1970.34,0.0,1970.34
898,495,19,4,709.37,0.0,2837.48
899,496,122,3,2164.22,0.0,6492.66
900,497,34,2,1283.63,0.0,2567.26
901,497,87,1,2300.08,0.0,2300.08
902,498,141,3,1804.19,0.0,5412.57
903,499,38,3,1332.2,0.0,3996.6000000000004
904,500,65,3,348.13,0.12,1044.27
905,500,79,1,2164.33,0.0,2164.33
906,501,35,4,2155.54,0.0,8622.16
907,501,23,2,1828.23,0.02,3656.44
908,502,60,1,858.45,0.0,858.45
909,502,60,3,858.45,0.0,2575.3500000000004
910,502,94,3,1680.92,0.0,5042.76
911,503,75,4,2023.9,0.02,8095.58
912,504,148,4,1699.75,0.0,6799.0
913,504,53,2,1919.27,0.12,3838.42
914,505,37,1,974.22,0.0,974.22
915,506,84,1,755.84,0.0,755.84
916,506,9,2,1751.39,0.0,3502.78
917,506,83,3,1661.44,0.1,4984.219999999999
918,507,7,3,1060.41,0.02,3181.2100000000005
919,507,27,3,1014.89,0.06,3044.61
920,508,9,2,1751.39,0.07,3502.71
921,509,55,4,2183.63,0.0,8734.52
922,509,119,3,1673.99,0.0,5021.97
923,510,68,1,1654.28,0.0,1654.28
924,510,93,2,1316.5,0.0,2633.0
925,510,115,3,2261.74,0.0,6785.219999999999
926,511,48,3,2297.86,0.07,6893.51
927,511,131,1,834.09,0.0,834.09
928,511,35,3,2155.54,0.14,6466.48
929,512,137,3,1970.34,0.0,5911.0199999999995
930,512,36,2,1984.36,0.15,3968.5699999999997
931,512,47,2,1357.66,0.0,2715.32
932,513,93,2,1316.5,0.0,2633.0
933,513,114,4,43.98,0.0,175.92
934,513,43,2,673.2,0.05,1346.3500000000001
935,514,82,2,1069.06,0.0,2138.12
936,515,19,1,709.37,0.0,709.37
937,515,51,4,2368.43,0.0,9473.72
938,515,102,2,1764.78,0.0,3529.56
939,516,58,3,1631.7,0.0,4895.1
940,516,17,4,585.19,0.14,2340.6200000000003
941,516,107,2,542.36,0.0,1084.72
942,517,30,3,1157.95,0.0,3473.8500000000004
943,518,62,4,1585.14,0.0,6340.56
944,518,23,3,1828.23,0.14,5484.55
945,519,41,2,296.65,0.0,593.3
946,520,40,2,1882.18,0.0,3764.36
947,520,38,3,1332.2,0.12,3996.4800000000005
948,521,125,4,2009.54,0.06,8038.099999999999
949,522,33,1,917.75,0.0,917.75
950,523,25,4,1401.24,0.0,5604.96
951,523,124,2,2312.73,0.0,4625.46
952,524,149,3,1431.38,0.04,4294.1
953,524,5,3,597.0,0.0,1791.0
954,524,62,2,1585.14,0.0,3170.28
955,525,10,1,553.98,0.0,553.98
956,525,111,3,129.34,0.0,388.02
957,526,19,1,709.37,0.0,709.37
958,527,1,3,296.1,0.0,888.3000000000001
959,528,122,3,2164.22,0.0,6492.66
960,529,145,4,1277.66,0.0,5110.64
961,530,30,1,1157.95,0.0,1157.95
962,530,131,4,834.09,0.14,3336.2200000000003
963,531,68,4,1654.28,0.02,6617.099999999999
964,532,46,4,513.3,0.0,2053.2
965,533,123,1,2205.91,0.0,2205.91
966,534,115,2,2261.74,0.02,4523.459999999999
967,534,110,3,248.9,0.11,746.59
968,535,149,1,1431.38,0.0,1431.38
969,536,146,4,1017.95,0.0,4071.8
970,537,21,3,682.1,0.0,2046.3000000000002
971,537,81,1,2317.76,0.0,2317.76
972,537,123,3,2205.91,0.0,6617.73
973,538,115,2,2261.74,0.1,4523.379999999999
974,538,27,1,1014.89,0.0,1014.89
975,539,113,3,1115.75,0.0,3347.25
976,540,121,2,1878.7,0.0,3757.4
977,540,125,1,2009.54,0.0,2009.54
978,541,111,1,129.34,0.04,129.3
979,541,78,2,432.45,0.0,864.9
980,542,104,2,762.46,0.08,1524.8400000000001
981,543,125,4,2009.54,0.0,8038.16
982,543,143,3,2303.51,0.0,6910.530000000001
983,544,149,2,1431.38,0.0,2862.76
984,545,122,1,2164.22,0.12,2164.1
985,546,90,1,1021.36,0.0,1021.36
986,547,88,4,2402.73,0.0,9610.92
987,547,66,3,1449.0,0.0,4347.0
988,547,14,4,215.42,0.0,861.68
989,548,66,1,1449.0,0.0,1449.0
990,548,122,3,2164.22,0.0,6492.66
991,548,125,4,2009.54,0.0,8038.16
992,549,128,4,571.64,0.02,2286.54
993,550,26,3,588.04,0.0,1764.12
994,550,5,4,597.0,0.0,2388.0
995,550,25,2,1401.24,0.12,2802.36
996,551,98,2,2490.32,0.0,4980.64
997,551,64,3,710.62,0.0,2131.86
998,551,41,1,296.65,0.03,296.62
999,552,149,3,1431.38,0.0,4294.14
1000,553,46,2,513.3,0.0,1026.6
1001,553,67,1,2022.59,0.0,2022.59
1002,553,48,1,2297.86,0.0,2297.86
1003,554,101,4,726.77,0.0,2907.08
1004,555,111,4,129.34,0.0,517.36
1005,555,136,4,288.84,0.0,1155.36
1006,556,36,3,1984.36,0.0,5953.08
1007,556,135,4,1459.86,0.14,5839.299999999999
1008,557,66,3,1449.0,0.0,4347.0
1009,557,93,3,1316.5,0.0,3949.5
1010,558,107,1,542.36,0.03,542.33
1011,558,95,3,1001.55,0.0,3004.6499999999996
1012,559,57,3,518.85,0.0,1556.5500000000002
1013,559,38,3,1332.2,0.0,3996.6000000000004
1014,560,87,1,2300.08,0.11,2299.97
1015,561,89,1,189.93,0.0,189.93
1016,561,10,2,553.98,0.0,1107.96
1017,562,40,4,1882.18,0.0,7528.72
1018,563,1,3,296.1,0.0,888.3000000000001
1019,563,105,2,675.88,0.0,1351.76
1020,563,127,3,968.7,0.0,2906.1000000000004
1021,564,113,2,1115.75,0.11,2231.39
1022,565,85,2,1844.63,0.0,3689.26
1023,566,46,1,513.3,0.05,513.25
1024,567,138,1,306.8,0.0,306.8
1025,568,32,2,1469.77,0.09,2939.45
1026,569,7,1,1060.41,0.0,1060.41
1027,570,131,1,834.09,0.0,834.09
1028,571,68,3,1654.28,0.0,4962.84
1029,571,139,2,651.71,0.01,1303.41
1030,572,27,4,1014.89,0.0,4059.56
1031,572,8,3,2027.39,0.0,6082.17
1032,573,78,1,432.45,0.0,432.45
1033,573,38,2,1332.2,0.02,2664.38
1034,574,91,1,630.61,0.07,630.54
1035,574,71,1,1018.5,0.08,1018.42
1036,574,12,3,1517.24,0.0,4551.72
1037,575,57,4,518.85,0.0,2075.4
1038,576,23,1,1828.23,0.06,1828.17
1039,576,63,4,2151.9,0.04,8607.56
1040,577,66,2,1449.0,0.0,2898.0
1041,577,81,1,2317.76,0.04,2317.7200000000003
1042,578,107,4,542.36,0.0,2169.44
1043,578,116,4,1464.62,0.01,5858.469999999999
1044,578,114,4,43.98,0.0,175.92
1045,579,114,2,43.98,0.05,87.91
1046,579,99,1,1274.59,0.03,1274.56
1047,580,100,2,2204.54,0.0,4409.08
1048,580,86,4,161.77,0.0,647.08
1049,581,150,2,773.61,0.0,1547.22
1050,582,123,2,2205.91,0.05,4411.7699999999995
1051,582,111,1,129.34,0.05,129.29
1052,582,126,1,681.68,0.0,681.68
1053,583,118,2,2249.33,0.0,4498.66
1054,583,81,1,2317.76,0.0,2317.76
1055,584,36,3,1984.36,0.0,5953.08
1056,584,97,1,43.1,0.0,43.1
1057,585,76,2,145.46,0.0,290.92
1058,585,98,1,2490.32,0.0,2490.32
1059,586,117,4,123.74,0.15,494.81
1060,586,24,4,689.47,0.0,2757.88
1061,587,121,3,1878.7,0.12,5635.9800000000005
1062,587,90,4,1021.36,0.0,4085.44
1063,588,54,1,2368.18,0.0,2368.18
1064,589,92,1,223.32,0.0,223.32
1065,589,95,4,1001.55,0.0,4006.2
1066,589,44,4,1279.05,0.13,5116.07
1067,590,85,2,1844.63,0.0,3689.26
1068,590,88,4,2402.73,0.14,9610.78
1069,591,124,1,2312.73,0.0,2312.73
1070,591,110,1,248.9,0.0,248.9
1071,592,54,4,2368.18,0.0,9472.72
1072,592,111,3,129.34,0.02,388.0
1073,593,28,3,2193.39,0.0,6580.17
1074,594,107,4,542.36,0.0,2169.44
1075,594,131,3,834.09,0.0,2502.27
1076,594,15,2,1553.93,0.0,3107.86
1077,595,24,3,689.47,0.06,2068.35
1078,596,46,4,513.3,0.12,2053.08
1079,597,106,1,1391.99,0.14,1391.85
1080,597,102,2,1764.78,0.0,3529.56
1081,597,96,4,1153.92,0.0,4615.68
1082,598,53,4,1919.27,0.0,7677.08
1083,598,67,2,2022.59,0.02,4045.16
1084,599,79,3,2164.33,0.0,6492.99
1085,599,40,1,1882.18,0.0,1882.18
1086,599,124,3,2312.73,0.01,6938.18
1087,600,127,1,968.7,0.0,968.7
1088,600,30,4,1157.95,0.06,4631.74
1089,600,56,1,2323.71,0.0,2323.71
1090,601,95,2,1001.55,0.0,2003.1
1091,601,116,2,1464.62,0.01,2929.2299999999996
1092,602,38,4,1332.2,0.0,5328.8
1093,603,123,2,2205.91,0.15,4411.67
1094,604,22,4,197.08,0.0,788.32
1095,604,101,3,726.77,0.0,2180.31
1096,604,97,3,43.1,0.0,129.3
1097,605,58,2,1631.7,0.0,3263.4
1098,605,103,4,1331.77,0.0,5327.08
1099,605,83,4,1661.44,0.0,6645.76
1100,606,143,4,2303.51,0.0,9214.04
1101,607,62,2,1585.14,0.07,3170.21
1102,607,23,4,1828.23,0.0,7312.92
1103,607,21,4,682.1,0.0,2728.4
1104,608,88,1,2402.73,0.0,2402.73
1105,609,138,1,306.8,0.14,306.66
1106,609,122,4,2164.22,0.0,8656.88
1107,609,148,1,1699.75,0.15,1699.6
1108,610,38,4,1332.2,0.0,5328.8
1109,611,134,3,306.05,0.13,918.0200000000001
1110,611,124,4,2312.73,0.0,9250.92
1111,612,60,3,858.45,0.0,2575.3500000000004
1112,612,137,3,1970.34,0.0,5911.0199999999995
1113,612,61,1,1479.33,0.0,1479.33
1114,613,38,2,1332.2,0.0,2664.4
1115,613,29,2,1258.09,0.0,2516.18
1116,614,102,2,1764.78,0.04,3529.52
1117,614,49,3,68.3,0.13,204.76999999999998
1118,615,22,4,197.08,0.07,788.25
1119,615,13,4,1159.37,0.0,4637.48
1120,616,93,2,1316.5,0.09,2632.91
1121,617,17,2,585.19,0.0,1170.38
1122,617,116,2,1464.62,0.0,2929.24
1123,617,59,1,1139.69,0.13,1139.56
1124,618,102,4,1764.78,0.0,7059.12
1125,619,25,3,1401.24,0.0,4203.72
1126,619,116,3,1464.62,0.0,4393.86
1127,620,73,4,367.65,0.08,1470.52
1128,620,70,4,1640.57,0.0,6562.28
1129,621,112,3,1600.04,0.0,4800.12
1130,621,27,2,1014.89,0.01,2029.77
1131,622,47,4,1357.66,0.0,5430.64
1132,623,13,4,1159.37,0.0,4637.48
1133,623,31,2,1867.57,0.0,3735.14
1134,623,115,4,2261.74,0.13,9046.83
1135,624,24,2,689.47,0.0,1378.94
1136,624,10,4,553.98,0.12,2215.8
1137,625,79,1,2164.33,0.0,2164.33
1138,625,70,1,1640.57,0.0,1640.57
1139,625,147,1,495.76,0.15,495.61
1140,626,120,1,2212.65,0.0,2212.65
1141,626,62,2,1585.14,0.0,3170.28
1142,627,39,1,1707.1,0.04,1707.06
1143,627,129,1,887.15,0.01,887.14
1144,628,71,2,1018.5,0.0,2037.0
1145,628,27,4,1014.89,0.0,4059.56
1146,628,78,3,432.45,0.0,1297.35
1147,629,119,1,1673.99,0.0,1673.99
1148,629,99,1,1274.59,0.09,1274.5
1149,630,97,2,43.1,0.0,86.2
1150,631,66,2,1449.0,0.0,2898.0
1151,631,67,4,2022.59,0.12,8090.24
1152,632,136,4,288.84,0.0,1155.36
1153,633,12,3,1517.24,0.0,4551.72
1154,633,129,2,887.15,0.06,1774.24
1155,634,125,1,2009.54,0.0,2009.54
1156,634,107,2,542.36,0.05,1084.67
1157,634,121,3,1878.7,0.0,5636.1
1158,635,126,3,681.68,0.0,2045.04
1159,635,105,1,675.88,0.0,675.88
1160,636,129,1,887.15,0.0,887.15
1161,637,58,2,1631.7,0.12,3263.28
1162,637,91,4,630.61,0.0,2522.44
1163,638,117,2,123.74,0.11,247.36999999999998
1164,638,23,2,1828.23,0.0,3656.46
1165,639,128,4,571.64,0.0,2286.56
1166,639,49,3,68.3,0.0,204.89999999999998
1167,639,90,4,1021.36,0.0,4085.44
1168,640,28,1,2193.39,0.0,2193.39
1169,640,23,1,1828.23,0.04,1828.19
1170,641,22,4,197.08,0.0,788.32
1171,641,88,2,2402.73,0.05,4805.41
1172,641,6,4,513.12,0.0,2052.48
1173,642,35,4,2155.54,0.11,8622.05
1174,643,30,1,1157.95,0.0,1157.95
1175,643,125,4,2009.54,0.0,8038.16
1176,644,125,2,2009.54,0.12,4018.96
1177,644,50,4,613.84,0.0,2455.36
1178,645,14,2,215.42,0.05,430.78999999999996
1179,645,100,1,2204.54,0.12,2204.42
1180,645,71,3,1018.5,0.0,3055.5
1181,646,78,4,432.45,0.0,1729.8
1182,646,37,3,974.22,0.0,2922.66
1183,646,74,2,639.52,0.0,1279.04
1184,647,147,3,495.76,0.0,1487.28
1185,648,120,1,2212.65,0.02,2212.63
1186,649,4,4,1066.37,0.0,4265.48
1187,649,55,3,2183.63,0.08,6550.81
1188,650,111,1,129.34,0.09,129.25
1189,651,39,4,1707.1,0.0,6828.4
1190,652,118,3,2249.33,0.09,6747.9
1191,652,45,3,760.14,0.0,2280.42
1192,653,94,4,1680.92,0.07,6723.610000000001
1193,653,60,1,858.45,0.0,858.45
1194,653,84,4,755.84,0.0,3023.36
1195,654,134,3,306.05,0.0,918.1500000000001
1196,654,11,1,250.01,0.0,250.01
1197,655,105,3,675.88,0.0,2027.6399999999999
1198,655,12,2,1517.24,0.05,3034.43
1199,656,45,1,760.14,0.0,760.14
1200,656,92,4,223.32,0.0,893.28
1201,656,85,1,1844.63,0.0,1844.63
1202,657,58,4,1631.7,0.03,6526.77
1203,658,20,3,423.38,0.0,1270.1399999999999
1204,658,113,3,1115.75,0.08,3347.17
1205,659,4,3,1066.37,0.0,3199.1099999999997
1206,660,7,1,1060.41,0.01,1060.4
1207,660,80,2,959.85,0.0,1919.7
1208,661,105,3,675.88,0.06,2027.58
1209,661,62,1,1585.14,0.0,1585.14
1210,662,51,2,2368.43,0.0,4736.86
1211,662,74,2,639.52,0.01,1279.03
1212,663,16,4,496.88,0.0,1987.52
1213,663,33,2,917.75,0.0,1835.5
1214,663,88,4,2402.73,0.0,9610.92
1215,664,63,1,2151.9,0.0,2151.9
1216,664,127,1,968.7,0.14,968.5600000000001
1217,665,135,2,1459.86,0.0,2919.72
1218,665,69,3,1178.22,0.1,3534.56
1219,665,27,3,1014.89,0.09,3044.58
1220,666,42,4,28.05,0.0,112.2
1221,667,15,3,1553.93,0.0,4661.79
1222,667,101,2,726.77,0.08,1453.46
1223,668,48,1,2297.86,0.0,2297.86
1224,669,109,4,642.78,0.0,2571.12
1225,669,98,1,2490.32,0.0,2490.32
1226,670,18,1,2141.19,0.0,2141.19
1227,671,62,1,1585.14,0.0,1585.14
1228,672,118,1,2249.33,0.0,2249.33
1229,673,59,4,1139.69,0.0,4558.76
1230,674,35,1,2155.54,0.09,2155.45
1231,674,89,4,189.93,0.0,759.72
1232,674,128,2,571.64,0.0,1143.28
1233,675,106,4,1391.99,0.0,5567.96
1234,675,110,4,248.9,0.0,995.6
1235,676,130,2,572.85,0.0,1145.7
1236,676,101,2,726.77,0.0,1453.54
1237,677,61,1,1479.33,0.01,1479.32
1238,677,15,3,1553.93,0.0,4661.79
1239,678,37,3,974.22,0.0,2922.66
1240,679,3,4,1856.86,0.04,7427.4
1241,679,28,2,2193.39,0.0,4386.78
1242,680,26,4,588.04,0.0,2352.16
1243,681,59,4,1139.69,0.0,4558.76
1244,681,133,2,2453.25,0.0,4906.5
1245,682,75,3,2023.9,0.12,6071.580000000001
1246,682,15,2,1553.93,0.0,3107.86
1247,683,139,1,651.71,0.0,651.71
1248,684,8,2,2027.39,0.0,4054.78
1249,684,112,4,1600.04,0.0,6400.16
1250,684,75,3,2023.9,0.0,6071.700000000001
1251,685,107,3,542.36,0.06,1627.02
1252,686,53,3,1919.27,0.0,5757.8099999999995
1253,686,12,2,1517.24,0.0,3034.48
1254,687,149,4,1431.38,0.0,5725.52
1255,687,36,4,1984.36,0.0,7937.44
1256,688,125,3,2009.54,0.0,6028.62
