pedido_id,cliente_id,loja_id,canal,data_pedido,status
502,200,3,Online,2022-09-08 17:22:00,Entregue
503,1000,5,App,2022-09-29 03:11:00,Entregue
504,725,3,Online,2022-07-11 10:30:00,Cancelado
505,10962,7,App,2023-09-20 05:32:00,Entregue
506,10559,7,App,2022-06-13 22:40:00,Entregue
507,2820,5,Física,2022-02-16 07:56:00,Entregue
508,7462,2,Online,2022-07-14 14:58:00,Entregue
509,11973,5,App,2023-12-20 16:32:00,Cancelado
510,6029,6,Online,2023-05-03 01:12:00,Entregue
511,10842,7,App,2022-08-12 13:31:00,Pendente
512,5788,6,Física,2023-01-15 22:09:00,Cancelado
513,2158,2,Online,2023-07-19 06:33:00,Entregue
514,8968,3,Física,2022-01-10 21:55:00,Entregue
515,4495,4,Online,2022-07-09 05:46:00,Pendente
516,7663,4,Física,2022-06-21 23:18:00,Entregue
517,2465,3,App,2023-11-26 12:32:00,Pendente
518,8130,3,Online,2023-08-15 13:12:00,Entregue
519,404,1,Online,2023-06-03 23:13:00,Entregue
520,9965,6,App,2022-04-23 13:27:00,Entregue
521,4532,7,Online,2023-01-31 22:59:00,Pendente
522,10880,3,Online,2023-02-16 23:49:00,Entregue
523,10602,2,Física,2022-10-14 10:40:00,Entregue
524,3699,3,Online,2023-12-25 17:48:00,Cancelado
525,11073,3,Online,2023-08-19 21:44:00,Entregue
526,4848,1,Online,2022-12-05 17:29:00,Entregue
527,194,2,App,2022-05-25 05:21:00,Pendente
528,9211,5,App,2023-03-26 12:50:00,Entregue
529,11415,5,Online,2023-09-15 03:51:00,Pendente
530,9245,1,Online,2023-01-16 15:52:00,Pendente
531,719,5,App,2023-11-11 00:27:00,Entregue
532,4178,5,Física,2022-01-16 20:33:00,Entregue
533,9865,4,Online,2023-06-01 10:05:00,Entregue
534,1269,3,App,2023-02-20 06:20:00,Entregue
535,11304,7,Física,2023-12-20 04:37:00,Entregue
536,4727,2,App,2023-03-01 07:51:00,Cancelado
537,3000,5,Online,2023-06-03 10:26:00,Pendente
538,9763,7,Online,2023-08-13 16:05:00,Entregue
539,10246,6,App,2023-11-12 03:39:00,Entregue
540,4118,4,App,2023-01-02 05:53:00,Entregue
541,3233,1,App,2023-03-31 13:09:00,Entregue
542,2317,7,Física,2022-10-13 09:24:00,Entregue
543,10068,4,Online,2022-06-07 15:22:00,Entregue
544,558,4,Física,2022-01-23 02:16:00,Entregue
545,11891,3,Online,2022-01-25 09:26:00,Entregue
546,10823,4,App,2022-05-13 01:06:00,Entregue
547,840,3,Online,2022-04-01 04:55:00,Pendente
548,10529,2,App,2022-11-17 01:30:00,Entregue
549,2289,5,Online,2023-12-13 04:38:00,Entregue
550,9241,2,Online,2023-03-27 19:48:00,Cancelado
551,182,1,Online,2023-06-12 22:50:00,Pendente
552,10959,1,App,2023-11-11 18:54:00,Pendente
553,4650,5,App,2022-11-03 15:06:00,Pendente
554,10922,3,Online,2023-02-03 13:02:00,Entregue
555,11577,6,App,2022-03-24 17:30:00,Entregue
556,11437,7,Online,2022-06-03 09:59:00,Pendente
557,6982,2,Online,2022-12-18 15:00:00,Entregue
558,5671,3,App,2022-04-26 14:05:00,Entregue
559,10751,2,Física,2023-06-15 01:06:00,Entregue
560,7940,3,Online,2022-04-06 05:54:00,Entregue
561,8662,5,Física,2023-10-09 05:26:00,Cancelado
562,11084,4,App,2022-04-09 23:09:00,Entregue
563,3174,3,Online,2023-10-03 17:48:00,Entregue
564,11411,6,Física,2022-04-08 05:06:00,Entregue
565,6515,5,App,2022-12-13 12:34:00,Cancelado
566,1439,4,Física,2023-05-17 18:48:00,Entregue
567,9232,2,Física,2023-09-12 00:43:00,Entregue
568,10921,7,App,2022-01-23 05:37:00,Entregue
569,10165,1,Física,2023-04-24 17:31:00,Entregue
570,10969,2,Física,2022-12-26 23:05:00,Entregue
571,5547,5,App,2022-08-11 01:55:00,Cancelado
572,6128,2,Física,2023-08-29 09:17:00,Entregue
573,9927,2,Online,2022-08-25 02:49:00,Entregue
574,9702,4,Online,2023-10-26 20:45:00,Entregue
575,3866,3,Física,2022-05-07 14:46:00,Entregue
576,10611,2,Online,2023-12-16 07:09:00,Entregue
577,11020,2,Online,2023-09-22 18:58:00,Entregue
578,5226,7,Online,2022-08-13 02:50:00,Entregue
579,9215,6,App,2023-05-19 05:15:00,Cancelado
580,2804,2,App,2023-01-18 09:40:00,Entregue
581,9011,2,App,2022-05-31 07:21:00,Entregue
582,5516,5,Física,2022-12-23 06:21:00,Entregue
583,5492,1,App,2023-11-02 16:31:00,Cancelado
584,9139,5,App,2022-04-25 19:02:00,Pendente
585,8965,7,Física,2023-10-08 20:53:00,Entregue
586,359,5,Física,2023-02-09 00:59:00,Entregue
587,30,4,Física,2022-05-16 17:08:00,Cancelado
588,9946,1,Física,2023-10-17 19:45:00,Entregue
589,3952,4,App,2023-08-19 21:45:00,Pendente
590,9905,3,Física,2023-08-24 05:49:00,Entregue
591,891,7,App,2022-11-13 19:42:00,Cancelado
592,4555,2,Física,2022-01-04 03:21:00,Entregue
593,1204,1,Física,2023-05-01 10:42:00,Entregue
594,2748,6,Online,2022-09-10 14:34:00,Entregue
595,2938,4,Online,2022-11-14 06:15:00,Pendente
596,8310,5,Online,2022-10-29 13:50:00,Pendente
597,9036,5,Física,2022-09-05 22:08:00,Entregue
598,8443,7,Online,2022-03-23 02:15:00,Entregue
599,1934,4,Online,2022-04-25 02:52:00,Cancelado
600,5819,4,Online,2022-02-07 03:30:00,Entregue
601,2081,3,Online,2022-10-09 00:16:00,Entregue
602,5419,3,App,2022-03-25 01:19:00,Entregue
603,6658,4,Física,2023-02-06 10:06:00,Cancelado
604,3316,2,Física,2023-01-01 14:11:00,Entregue
605,7112,6,Online,2022-05-12 20:39:00,Cancelado
606,4570,5,Online,2023-03-04 02:58:00,Entregue
607,8251,2,App,2022-02-27 16:07:00,Pendente
608,11094,2,Física,2023-11-18 15:46:00,Entregue
609,6846,2,Online,2023-11-27 03:49:00,Entregue
610,1985,6,Online,2023-07-09 06:09:00,Entregue
611,4863,6,Física,2023-05-25 10:49:00,Entregue
612,4097,4,Física,2022-12-13 12:50:00,Pendente
613,10070,4,Online,2022-05-03 22:36:00,Entregue
614,2772,1,App,2023-09-28 14:56:00,Pendente
615,11897,2,Física,2022-06-03 04:04:00,Entregue
616,5372,5,App,2023-07-29 21:40:00,Cancelado
617,8098,3,App,2023-07-14 12:44:00,Pendente
618,9763,3,App,2023-11-22 00:28:00,Entregue
619,378,6,Física,2022-04-22 16:42:00,Entregue
620,4093,6,Física,2023-01-30 04:18:00,Cancelado
621,4646,6,App,2022-01-20 13:01:00,Entregue
622,7929,2,App,2022-10-23 18:21:00,Entregue
623,4604,4,App,2022-10-16 07:19:00,Pendente
624,4608,4,Física,2023-02-24 14:14:00,Entregue
625,2239,7,Física,2022-11-04 16:33:00,Entregue
626,1045,5,App,2023-10-25 02:42:00,Cancelado
627,8356,5,Física,2022-04-20 22:21:00,Entregue
628,5129,7,Online,2023-07-01 03:31:00,Cancelado
629,8478,2,Física,2022-11-24 13:54:00,Entregue
630,2452,5,App,2023-06-02 21:57:00,Cancelado
631,6999,7,Online,2023-07-12 16:05:00,Entregue
632,9702,4,Online,2022-12-12 04:41:00,Entregue
633,9891,7,App,2022-05-02 14:10:00,Entregue
634,5084,6,App,2023-08-22 10:01:00,Entregue
635,900,3,Online,2023-09-12 21:34:00,Entregue
636,9051,5,App,2023-07-02 15:50:00,Entregue
637,10117,7,Física,2022-11-11 15:20:00,Entregue
638,9648,3,App,2023-12-04 20:51:00,Entregue
639,8113,6,Física,2022-08-15 03:42:00,Entregue
640,5076,1,App,2022-02-28 05:13:00,Cancelado
641,1480,5,Física,2023-06-20 12:16:00,Entregue
642,8858,6,Física,2022-06-20 10:09:00,Pendente
643,7239,6,Online,2022-10-24 01:17:00,Entregue
644,4767,5,Online,2022-03-25 22:01:00,Entregue
645,5944,6,App,2023-06-30 16:57:00,Entregue
646,6382,3,App,2023-09-04 14:37:00,Entregue
647,3474,7,Online,2023-03-24 00:17:00,Pendente
648,9583,6,App,2023-03-14 19:46:00,Entregue
649,11509,5,Online,2023-01-05 19:34:00,Entregue
650,11652,1,Física,2023-07-28 17:26:00,Cancelado
651,1381,6,Online,2022-07-07 12:39:00,Cancelado
652,550,7,Online,2022-07-21 10:19:00,Pendente
653,8297,5,App,2022-10-31 08:25:00,Cancelado
654,9499,5,Física,2023-02-13 04:01:00,Entregue
655,3652,1,Física,2023-05-30 00:59:00,Pendente
656,512,7,Online,2023-03-03 19:15:00,Entregue
657,2091,2,Física,2022-03-21 08:27:00,Cancelado
658,10610,7,Física,2023-07-12 01:17:00,Entregue
659,11324,4,Online,2022-09-16 21:11:00,Entregue
660,477,3,Física,2023-04-15 15:19:00,Cancelado
661,9897,3,App,2023-03-11 05:59:00,Entregue
662,8362,2,App,2022-08-11 19:13:00,Pendente
663,3350,6,App,2023-10-24 02:23:00,Entregue
664,11228,1,App,2022-09-22 17:04:00,Cancelado
665,2049,7,Online,2023-09-03 04:44:00,Entregue
666,10332,5,Física,2023-10-19 14:24:00,Entregue
667,1282,7,Física,2022-04-10 12:24:00,Cancelado
668,11322,1,Online,2023-11-27 04:36:00,Cancelado
669,8826,7,App,2023-07-05 20:28:00,Entregue
670,3894,5,Física,2022-06-20 06:03:00,Pendente
671,5741,2,App,2022-07-20 09:11:00,Pendente
672,11528,1,Física,2023-08-03 08:03:00,Entregue
673,9830,1,Física,2023-06-12 12:06:00,Cancelado
674,3690,2,Online,2022-01-25 07:24:00,Entregue
675,8674,6,Online,2022-09-28 09:29:00,Cancelado
676,1944,6,App,2022-10-17 04:06:00,Entregue
677,11981,2,App,2023-08-23 10:13:00,Cancelado
678,7011,4,Online,2022-04-28 12:19:00,Cancelado
679,8622,6,Física,2022-03-05 02:09:00,Pendente
680,4541,3,Online,2022-01-11 12:18:00,Entregue
681,3253,1,Física,2023-01-03 14:11:00,Entregue
682,9505,7,Online,2022-04-07 09:11:00,Entregue
683,11214,7,Online,2023-03-15 00:14:00,Pendente
684,3075,2,Online,2022-01-09 16:53:00,Entregue
685,11545,7,App,2023-12-04 05:00:00,Pendente
686,11078,6,Física,2023-06-09 02:06:00,Entregue
687,7809,2,Física,2022-12-21 03:29:00,Pendente
688,11417,5,Online,2022-11-27 23:23:00,Entregue
689,4536,3,App,2022-06-22 07:04:00,Entregue
690,2038,1,App,2022-03-23 01:58:00,Entregue
691,4608,2,Online,2022-06-25 08:24:00,Entregue
692,11323,2,App,2023-06-05 20:58:00,Pendente
693,6757,3,App,2022-10-11 12:11:00,Cancelado
694,11950,5,Física,2023-01-21 08:54:00,Cancelado
695,9738,3,Física,2023-08-19 03:17:00,Entregue
696,8393,6,Física,2023-01-25 12:50:00,Cancelado
697,9263,6,Física,2023-06-15 16:15:00,Pendente
698,6841,6,Online,2023-04-19 03:44:00,Entregue
699,394,7,Online,2022-06-13 21:36:00,Entregue
700,9598,1,Online,2022-04-05 18:32:00,Entregue
701,4891,2,App,2022-02-18 18:25:00,Cancelado
702,1816,2,Física,2023-11-30 10:14:00,Cancelado
703,4194,5,Física,2023-09-07 08:13:00,Entregue
704,7711,6,Online,2022-09-27 03:50:00,Entregue
705,8566,1,Online,2023-01-24 02:54:00,Entregue
706,8419,7,Online,2022-08-03 09:42:00,Pendente
707,5810,3,Online,2022-09-10 14:28:00,Entregue
708,2910,2,App,2022-07-26 17:40:00,Entregue
709,3729,6,Online,2023-10-07 00:51:00,Pendente
710,4187,7,Online,2022-03-29 06:34:00,Pendente
711,5840,1,Online,2022-11-23 05:23:00,Pendente
712,244,5,Física,2023-04-26 17:18:00,Entregue
713,11367,2,App,2023-10-20 15:43:00,Pendente
714,4583,7,App,2023-01-11 20:33:00,Pendente
715,8972,3,Online,2023-06-21 06:10:00,Entregue
716,7931,6,Online,2022-08-31 07:05:00,Pendente
717,11772,6,Física,2022-06-30 11:54:00,Cancelado
718,1486,7,Online,2022-03-05 23:45:00,Entregue
719,10590,1,Online,2022-03-31 21:22:00,Cancelado
720,676,6,App,2023-04-30 11:52:00,Cancelado
721,3082,1,Online,2023-11-13 17:03:00,Entregue
722,9193,5,App,2022-02-24 14:18:00,Entregue
723,2267,1,Online,2023-11-10 07:12:00,Cancelado
724,9647,4,Física,2022-09-09 17:48:00,Entregue
725,4777,7,Física,2022-04-02 08:16:00,Entregue
726,506,1,App,2022-03-24 01:22:00,Entregue
727,4903,7,Online,2023-10-18 04:41:00,Pendente
728,5920,7,Online,2022-11-12 13:07:00,Entregue
729,5139,6,App,2023-03-05 04:07:00,Entregue
730,7846,2,Física,2022-11-10 23:23:00,Pendente
731,9072,1,Online,2023-04-01 08:56:00,Entregue
732,7771,4,App,2023-11-14 15:50:00,Entregue
733,3339,2,Física,2023-12-25 15:09:00,Cancelado
734,3281,4,Física,2022-06-23 01:51:00,Entregue
735,10017,1,Online,2022-12-02 02:21:00,Pendente
736,5556,1,Online,2022-07-11 03:52:00,Entregue
737,9739,5,Física,2023-09-05 17:49:00,Entregue
738,2329,2,App,2022-10-28 08:46:00,Entregue
739,2575,7,App,2022-12-13 07:18:00,Entregue
740,4223,3,Física,2022-03-03 11:34:00,Entregue
741,5533,3,Física,2023-06-26 00:24:00,Entregue
742,3766,1,App,2023-08-09 23:57:00,Pendente
743,10909,2,Física,2023-06-15 06:14:00,Entregue
744,6806,6,Física,2022-04-21 12:48:00,Cancelado
745,7229,2,Física,2023-10-29 03:01:00,Entregue
746,2983,7,Online,2022-06-21 16:39:00,Pendente
747,8412,6,App,2022-06-17 21:03:00,Entregue
748,3862,4,App,2022-02-14 07:35:00,Pendente
749,6819,1,Física,2022-07-29 07:19:00,Cancelado
750,235,2,Online,2022-08-14 03:27:00,Entregue
751,4001,3,Online,2022-05-19 03:32:00,Entregue
752,2583,1,App,2022-04-23 19:35:00,Cancelado
753,3169,2,App,2022-10-12 02:53:00,Entregue
754,8873,4,Física,2022-02-22 12:54:00,Entregue
755,8422,4,Online,2023-06-23 12:57:00,Cancelado
756,3974,2,Física,2023-10-31 05:31:00,Cancelado
757,6325,5,Física,2023-01-15 14:40:00,Pendente
758,1135,3,Física,2023-07-11 22:21:00,Entregue
759,5364,5,App,2022-02-11 21:38:00,Entregue
760,10110,7,App,2022-07-29 02:24:00,Entregue
761,8538,3,App,2023-07-08 16:04:00,Entregue
762,8806,7,Física,2023-04-25 23:48:00,Entregue
763,3535,5,Física,2023-09-21 22:51:00,Entregue
764,1849,1,Online,2022-09-01 16:42:00,Pendente
765,7628,6,App,2022-06-21 06:48:00,Entregue
766,6507,6,Online,2023-08-27 22:04:00,Entregue
767,8592,1,Física,2022-04-13 06:07:00,Pendente
768,4750,4,Física,2022-08-02 06:48:00,Entregue
769,10291,6,App,2022-06-07 16:43:00,Entregue
770,9941,2,Física,2022-03-16 07:57:00,Pendente
771,8711,3,Online,2022-02-10 01:56:00,Entregue
772,5998,1,Física,2022-08-31 00:02:00,Pendente
773,3084,6,Online,2022-02-21 06:59:00,Entregue
774,10841,6,Física,2022-06-17 09:53:00,Entregue
775,11634,5,App,2022-10-20 23:58:00,Entregue
776,9719,5,Física,2024-01-01 00:14:00,Entregue
777,4017,1,Online,2023-10-15 11:39:00,Entregue
778,6071,4,Física,2022-10-29 21:42:00,Entregue
779,3940,2,Online,2022-03-03 22:06:00,Entregue
780,3494,4,Online,2023-08-11 14:22:00,Entregue
781,7394,3,App,2023-08-26 01:29:00,Cancelado
782,1830,6,Física,2023-03-05 09:48:00,Entregue
783,1192,6,Online,2023-04-17 16:12:00,Pendente
784,10664,5,App,2023-07-14 16:29:00,Cancelado
785,4258,6,Online,2023-05-19 15:29:00,Entregue
786,6222,7,App,2023-08-07 21:01:00,Entregue
787,2478,5,Online,2023-09-27 05:05:00,Entregue
788,6658,4,App,2023-02-20 19:07:00,Entregue
789,11356,3,Online,2023-01-11 10:49:00,Entregue
790,9378,6,Física,2023-06-25 05:10:00,Entregue
791,2264,6,Online,2023-09-14 12:06:00,Cancelado
792,5268,3,Física,2023-10-24 10:03:00,Cancelado
793,7935,5,App,2022-01-13 23:39:00,Pendente
794,9518,4,Online,2022-05-04 12:29:00,Cancelado
795,6522,7,Online,2022-09-13 07:22:00,Entregue
796,872,5,Online,2022-07-30 14:51:00,Cancelado
797,389,2,Física,2022-08-21 23:34:00,Pendente
798,360,1,Física,2022-10-13 10:47:00,Entregue
799,3736,4,Online,2022-05-11 04:26:00,Cancelado
800,5769,4,App,2023-08-24 14:14:00,Entregue
801,3306,1,Online,2022-01-30 13:36:00,Pendente
802,4149,7,Online,2022-06-26 04:56:00,Entregue
803,1509,5,Física,2022-01-05 17:14:00,Entregue
804,8472,5,Online,2023-06-04 04:26:00,Pendente
805,8307,1,Online,2023-10-22 02:28:00,Entregue
806,7255,2,Física,2022-04-21 07:50:00,Pendente
807,9245,4,Física,2022-09-29 21:21:00,Pendente
808,10558,5,Física,2022-02-15 05:55:00,Entregue
809,9308,4,App,2022-01-26 16:59:00,Pendente
810,2177,5,Online,2022-04-02 16:52:00,Entregue
811,11716,4,App,2023-08-28 21:47:00,Entregue
812,756,5,App,2023-11-04 18:31:00,Cancelado
813,4654,1,Online,2022-04-18 17:37:00,Entregue
814,1185,7,Física,2023-02-08 08:46:00,Entregue
815,1294,7,App,2022-01-10 23:05:00,Pendente
816,1396,2,Online,2022-10-18 01:12:00,Cancelado
817,7741,7,Online,2022-12-09 02:58:00,Entregue
818,759,7,Online,2023-11-05 07:14:00,Entregue
819,7762,3,Física,2023-02-26 12:24:00,Entregue
820,5071,3,Online,2022-01-18 13:40:00,Entregue
821,9741,6,App,2022-12-02 13:54:00,Entregue
822,6886,5,Física,2022-10-21 17:46:00,Pendente
823,2715,3,Online,2023-06-11 16:24:00,Entregue
824,10221,5,Online,2023-10-22 05:38:00,Pendente
825,6164,5,Física,2022-10-07 01:47:00,Entregue
826,1568,5,Física,2023-09-17 02:24:00,Entregue
827,11323,1,App,2022-12-23 12:40:00,Cancelado
828,3794,5,App,2023-11-03 23:04:00,Cancelado
829,622,3,Física,2023-09-19 04:49:00,Entregue
830,10753,2,App,2022-04-13 20:21:00,Pendente
831,1000,4,Física,2023-07-01 18:27:00,Entregue
832,1614,2,Física,2023-12-16 04:07:00,Entregue
833,9537,5,Física,2022-01-15 16:20:00,Entregue
834,6562,2,Física,2022-10-12 08:49:00,Entregue
835,11371,2,Física,2022-11-11 01:07:00,Cancelado
836,9798,1,Física,2023-05-18 14:32:00,Entregue
837,8909,4,Online,2023-08-29 12:46:00,Entregue
838,9792,1,Online,2023-03-10 20:29:00,Cancelado
839,3168,6,Física,2022-10-31 01:07:00,Entregue
840,10662,5,Física,2022-04-06 12:49:00,Cancelado
841,3068,3,Física,2022-09-25 06:38:00,Cancelado
842,705,4,Online,2022-05-23 09:36:00,Entregue
843,969,3,Física,2023-11-08 11:24:00,Cancelado
844,5526,2,App,2022-07-14 07:12:00,Entregue
845,505,2,Online,2023-07-24 16:54:00,Pendente
846,1711,7,App,2022-07-15 02:42:00,Pendente
847,3237,3,Online,2022-04-18 15:18:00,Pendente
848,10307,4,App,2023-05-18 03:34:00,Pendente
849,3715,6,Online,2023-11-08 20:49:00,Entregue
850,73,3,Online,2022-09-08 19:41:00,Cancelado
851,4647,2,Online,2022-10-24 21:56:00,Cancelado
852,11488,1,Online,2022-07-29 07:07:00,Entregue
853,9552,1,Física,2023-10-08 16:26:00,Pendente
854,4553,2,Online,2023-05-04 10:47:00,Entregue
855,474,1,Física,2022-09-12 14:01:00,Entregue
856,9550,4,App,2023-02-26 23:32:00,Pendente
857,2165,3,Online,2022-02-28 08:55:00,Entregue
858,8055,1,Online,2022-03-29 18:34:00,Cancelado
859,817,4,Online,2023-11-22 23:44:00,Entregue
860,2109,7,App,2023-08-18 18:59:00,Cancelado
861,11914,7,Online,2022-07-14 09:39:00,Entregue
862,3371,5,App,2022-07-16 01:17:00,Entregue
863,4416,4,App,2022-08-16 10:19:00,Entregue
864,7159,6,App,2023-07-20 23:23:00,Entregue
865,9073,5,Física,2023-10-01 04:19:00,Entregue
866,3281,6,Online,2023-01-26 11:32:00,Cancelado
867,9706,3,Física,2023-07-22 05:14:00,Cancelado
868,5262,7,Física,2023-01-26 15:21:00,Entregue
869,10932,1,App,2023-02-20 12:12:00,Entregue
870,6215,1,Online,2022-12-21 06:11:00,Cancelado
871,8360,7,Física,2022-12-13 00:24:00,Entregue
872,1073,3,Física,2022-09-20 05:20:00,Entregue
873,8224,4,Física,2022-10-22 11:59:00,Entregue
874,9328,6,App,2022-02-18 05:01:00,Entregue
875,971,3,Online,2023-02-08 13:58:00,Entregue
876,1784,4,App,2022-11-15 20:14:00,Pendente
877,10100,4,App,2022-06-10 07:38:00,Pendente
878,4351,5,Física,2023-07-30 12:18:00,Entregue
879,7007,7,Física,2023-12-07 15:20:00,Entregue
880,10227,3,Online,2022-08-05 12:48:00,Cancelado
881,8063,4,App,2022-03-15 04:40:00,Pendente
882,6028,2,Online,2023-10-28 07:53:00,Entregue
883,7997,2,Online,2023-01-18 20:15:00,Entregue
884,5059,7,Física,2023-03-13 05:19:00,Cancelado
885,2534,5,Física,2023-08-02 17:23:00,Entregue
886,11622,7,Online,2022-05-08 10:56:00,Entregue
887,10619,4,Física,2023-01-25 19:08:00,Entregue
888,3918,4,Online,2022-05-22 14:19:00,Entregue
889,4036,3,Física,2023-10-07 01:37:00,Entregue
890,3448,7,Online,2023-03-14 21:19:00,Cancelado
891,7632,3,App,2023-09-01 05:32:00,Entregue
892,10834,6,App,2022-06-28 03:36:00,Entregue
893,6464,7,Online,2023-08-13 09:27:00,Pendente
894,3230,5,App,2022-05-24 15:49:00,Entregue
895,9430,1,Física,2023-10-16 06:40:00,Entregue
896,7239,7,App,2023-09-23 23:02:00,Entregue
897,8251,6,Física,2022-05-05 03:19:00,Cancelado
898,2782,7,Online,2023-05-21 17:32:00,Entregue
899,10795,6,App,2022-08-12 22:53:00,Pendente
900,10660,7,Física,2023-09-15 09:16:00,Entregue
901,8986,3,Física,2023-04-22 13:54:00,Entregue
902,6329,7,App,2023-10-28 02:29:00,Cancelado
903,991,2,Online,2023-05-13 18:14:00,Entregue
904,11219,3,Online,2023-04-09 09:13:00,Entregue
905,8755,4,Física,2023-07-06 14:05:00,Pendente
906,7292,1,App,2023-10-07 14:01:00,Entregue
907,11143,4,Online,2022-08-07 02:42:00,Entregue
908,3138,4,App,2023-10-18 03:13:00,Entregue
909,11498,3,App,2022-12-15 02:55:00,Entregue
910,73,5,Física,2023-09-06 17:38:00,Cancelado
911,8368,4,App,2022-05-27 08:59:00,Entregue
912,7706,7,Online,2022-10-31 02:13:00,Cancelado
913,8990,5,App,2022-04-15 07:18:00,Pendente
914,9929,4,Física,2022-07-01 09:22:00,Cancelado
915,7648,3,App,2022-05-10 06:55:00,Entregue
916,10879,6,App,2023-12-06 17:27:00,Pendente
917,10897,1,Física,2023-06-30 11:23:00,Entregue
918,7457,4,App,2022-05-14 04:04:00,Cancelado
919,10592,7,Online,2023-05-14 17:30:00,Pendente
920,3531,3,App,2022-08-27 04:10:00,Entregue
921,9810,2,App,2023-08-01 16:44:00,Entregue
922,1510,1,Física,2022-08-18 17:23:00,Entregue
923,7359,5,Online,2023-04-25 22:02:00,Entregue
924,7015,6,Online,2023-09-10 14:05:00,Entregue
925,7138,4,App,2022-08-13 15:19:00,Pendente
926,1682,2,App,2023-10-11 06:57:00,Cancelado
927,11757,4,App,2023-12-26 08:56:00,Entregue
928,10963,6,Online,2022-04-12 14:09:00,Entregue
929,8440,6,Online,2022-06-16 21:06:00,Pendente
930,9624,3,Física,2023-04-26 05:04:00,Entregue
931,8350,6,App,2023-12-02 17:05:00,Entregue
932,3486,5,Física,2022-04-28 08:32:00,Entregue
933,3725,2,Física,2022-04-21 22:38:00,Entregue
934,4165,5,Online,2023-09-12 08:04:00,Entregue
935,11765,7,Física,2023-11-10 15:45:00,Cancelado
936,5534,6,Online,2023-05-25 07:14:00,Entregue
937,4613,6,App,2022-01-05 03:56:00,Entregue
938,791,2,Física,2023-11-23 02:49:00,Cancelado
939,1560,1,Física,2023-09-08 21:32:00,Entregue
940,5700,3,Física,2022-07-05 00:53:00,Pendente
941,8700,2,Online,2023-07-10 11:30:00,Cancelado
942,2613,2,App,2022-12-29 19:42:00,Pendente
943,4589,6,Física,2023-02-08 17:36:00,Entregue
944,11429,6,Online,2022-08-06 06:52:00,Cancelado
945,6865,3,Física,2022-02-18 19:13:00,Pendente
946,2188,4,App,2022-02-03 03:12:00,Entregue
947,9744,7,Online,2023-03-11 21:51:00,Cancelado
948,5192,3,Online,2023-05-19 14:05:00,Entregue
949,11984,6,Física,2022-08-29 23:24:00,Entregue
950,2128,7,Online,2023-05-05 00:01:00,Entregue
951,11462,1,Física,2022-04-28 04:40:00,Cancelado
952,10220,5,App,2022-07-21 11:28:00,Pendente
953,2085,7,Online,2022-10-24 00:32:00,Entregue
954,5720,6,Física,2023-11-13 02:39:00,Entregue
955,10317,6,App,2023-01-06 05:38:00,Entregue
956,3745,6,Física,2022-08-07 05:51:00,Entregue
957,1107,7,Física,2022-03-14 16:53:00,Entregue
958,11377,7,Física,2023-12-13 21:46:00,Cancelado
959,7559,1,App,2022-06-25 07:25:00,Entregue
960,3694,1,Física,2022-06-06 03:32:00,Entregue
961,8531,5,Física,2022-10-22 17:31:00,Entregue
962,2053,4,Física,2023-03-08 08:28:00,Entregue
963,1048,4,Física,2023-04-29 16:55:00,Cancelado
964,1423,4,App,2023-10-21 11:42:00,Entregue
965,8298,6,Física,2023-01-22 12:54:00,Pendente
