produto_id,mes_referencia,preco_casanova,preco_medio_mercado
P0123,2024-11-01,27.91,25.04
P0123,2024-12-01,27.91,26.71
P0123,2025-01-01,27.91,25.94
P0123,2025-02-01,27.91,26.23
P0123,2025-03-01,27.91,25.84
P0123,2025-04-01,27.91,27.07
P0123,2025-05-01,27.91,25.5
P0123,2025-06-01,27.91,25.28
P0123,2025-07-01,27.91,26.85
P0123,2025-08-01,27.91,25.58
P0123,2025-09-01,27.91,27.36
P0123,2025-10-01,27.91,26.27
P0123,2025-11-01,27.91,27.59
P0123,2025-12-01,27.91,25.95
P0124,2024-01-01,372.53,330.68
P0124,2024-02-01,372.53,342.42
P0124,2024-03-01,372.53,330.26
P0124,2024-04-01,372.53,324.64
P0124,2024-05-01,372.53,337.05
P0124,2024-06-01,372.53,330.75
P0124,2024-07-01,372.53,343.29
P0124,2024-08-01,372.53,341.19
P0124,2024-09-01,372.53,335.51
P0124,2024-10-01,372.53,327.45
P0124,2024-11-01,372.53,337.52
P0124,2024-12-01,372.53,313.89
P0124,2025-01-01,372.53,325.75
P0124,2025-02-01,372.53,314.21
P0124,2025-03-01,372.53,340.94
P0124,2025-04-01,372.53,317.98
P0124,2025-05-01,372.53,331.5
P0124,2025-06-01,372.53,347.32
P0124,2025-07-01,372.53,341.31
P0124,2025-08-01,372.53,326.16
P0124,2025-09-01,372.53,339.28
P0124,2025-10-01,372.53,335.21
P0124,2025-11-01,372.53,347.5
P0124,2025-12-01,372.53,346.34
P0125,2024-01-01,819.62,798.0
P0125,2024-02-01,819.62,754.7
P0125,2024-03-01,819.62,771.08
P0125,2024-04-01,819.62,812.55
P0125,2024-05-01,819.62,765.42
P0125,2024-06-01,819.62,826.59
P0125,2024-07-01,819.62,813.49
P0125,2024-08-01,819.62,801.57
P0125,2024-09-01,819.62,778.76
P0125,2024-10-01,819.62,825.4
P0125,2024-11-01,819.62,827.27
P0125,2024-12-01,819.62,798.14
P0125,2025-01-01,819.62,796.6
P0125,2025-02-01,819.62,783.02
P0125,2025-03-01,819.62,784.29
P0125,2025-04-01,819.62,760.87
P0125,2025-05-01,819.62,768.44
P0125,2025-06-01,819.62,777.67
P0125,2025-07-01,819.62,762.98
P0125,2025-08-01,819.62,805.01
P0125,2025-09-01,819.62,811.02
P0125,2025-10-01,819.62,815.91
P0125,2025-11-01,819.62,810.83
P0125,2025-12-01,819.62,803.76
P0126,2024-01-01,260.86,253.43
P0126,2024-02-01,260.86,259.04
P0126,2024-03-01,260.86,233.79
P0126,2024-04-01,260.86,255.52
P0126,2024-05-01,260.86,249.83
P0126,2024-06-01,260.86,242.72
P0126,2024-07-01,260.86,240.98
P0126,2024-08-01,260.86,238.62
P0126,2024-09-01,260.86,259.37
P0126,2024-10-01,260.86,259.23
P0126,2024-11-01,260.86,238.25
P0126,2024-12-01,260.86,249.26
P0126,2025-01-01,260.86,246.89
P0126,2025-02-01,260.86,256.98
P0126,2025-03-01,260.86,259.03
P0126,2025-04-01,260.86,249.39
P0126,2025-05-01,260.86,253.5
P0126,2025-06-01,260.86,252.91
P0126,2025-07-01,260.86,248.07
P0126,2025-08-01,260.86,236.05
P0126,2025-09-01,260.86,258.05
P0126,2025-10-01,260.86,242.25
P0126,2025-11-01,260.86,251.4
P0126,2025-12-01,260.86,257.18
P0127,2024-01-01,725.7,726.8
P0127,2024-02-01,725.7,706.8
P0127,2024-03-01,725.7,737.14
P0127,2024-04-01,725.7,699.79
P0127,2024-05-01,725.7,744.59
P0127,2024-06-01,725.7,764.46
P0127,2024-07-01,725.7,713.82
P0127,2024-08-01,725.7,755.88
P0127,2024-09-01,725.7,765.77
P0127,2024-10-01,725.7,706.66
P0127,2024-11-01,725.7,737.13
P0127,2024-12-01,725.7,723.57
P0127,2025-01-01,725.7,761.92
P0127,2025-02-01,725.7,707.13
P0127,2025-03-01,725.7,717.2
P0127,2025-04-01,725.7,740.52
P0127,2025-05-01,725.7,755.32
P0127,2025-06-01,725.7,711.4
P0127,2025-07-01,725.7,760.7
P0127,2025-08-01,725.7,736.93
P0127,2025-09-01,725.7,752.05
P0127,2025-10-01,725.7,730.27
P0127,2025-11-01,725.7,728.4
P0127,2025-12-01,725.7,700.12
P0128,2024-01-01,156.53,181.55
P0128,2024-02-01,156.53,176.26
P0128,2024-03-01,156.53,177.73
P0128,2024-04-01,156.53,176.72
P0128,2024-05-01,156.53,169.71
P0128,2024-06-01,156.53,173.02
P0128,2024-07-01,156.53,173.11
P0128,2024-08-01,156.53,178.15
P0128,2024-09-01,156.53,179.2
P0128,2024-10-01,156.53,179.07
P0128,2024-11-01,156.53,175.46
P0128,2024-12-01,156.53,181.79
P0128,2025-01-01,156.53,179.95
P0128,2025-02-01,156.53,175.35
P0128,2025-03-01,156.53,177.07
P0128,2025-04-01,156.53,167.31
P0128,2025-05-01,156.53,171.45
P0128,2025-06-01,156.53,172.61
P0128,2025-07-01,156.53,179.35
P0128,2025-08-01,156.53,175.98
P0128,2025-09-01,156.53,171.74
P0128,2025-10-01,156.53,178.77
P0128,2025-11-01,156.53,175.27
P0128,2025-12-01,156.53,171.02
P0129,2024-01-01,796.69,712.47
P0129,2024-02-01,796.69,696.32
P0129,2024-03-01,796.69,722.83
P0129,2024-04-01,796.69,735.91
P0129,2024-05-01,796.69,757.72
P0129,2024-06-01,796.69,686.82
P0129,2024-07-01,796.69,700.96
P0129,2024-08-01,796.69,751.14
P0129,2024-09-01,796.69,722.3
P0129,2024-10-01,796.69,690.74
P0129,2024-11-01,796.69,726.45
P0129,2024-12-01,796.69,704.53
P0129,2025-01-01,796.69,695.95
P0129,2025-02-01,796.69,736.59
P0129,2025-03-01,796.69,703.02
P0129,2025-04-01,796.69,696.22
P0129,2025-05-01,796.69,754.47
P0129,2025-06-01,796.69,758.44
P0129,2025-07-01,796.69,687.95
P0129,2025-08-01,796.69,748.14
P0129,2025-09-01,796.69,764.25
P0129,2025-10-01,796.69,739.99
P0129,2025-11-01,796.69,709.68
P0129,2025-12-01,796.69,691.34
P0130,2024-01-01,491.0,521.28
P0130,2024-02-01,491.0,504.92
P0130,2024-03-01,491.0,489.91
P0130,2024-04-01,491.0,533.79
P0130,2024-05-01,491.0,518.76
P0130,2024-06-01,491.0,501.56
P0130,2024-07-01,491.0,500.71
P0130,2024-08-01,491.0,519.11
P0130,2024-09-01,491.0,515.14
P0130,2024-10-01,491.0,528.73
P0130,2024-11-01,491.0,527.5
P0130,2024-12-01,491.0,527.21
P0130,2025-01-01,491.0,497.12
P0130,2025-02-01,491.0,510.71
P0130,2025-03-01,491.0,485.93
P0130,2025-04-01,491.0,493.08
P0130,2025-05-01,491.0,522.66
P0130,2025-06-01,491.0,506.38
P0130,2025-07-01,491.0,491.09
P0130,2025-08-01,491.0,524.74
P0130,2025-09-01,491.0,495.08
P0130,2025-10-01,491.0,525.74
P0130,2025-11-01,491.0,496.76
P0130,2025-12-01,491.0,510.53
P0131,2024-01-01,528.53,500.83
P0131,2024-02-01,528.53,474.48
P0131,2024-03-01,528.53,488.12
P0131,2024-04-01,528.53,495.2
P0131,2024-05-01,528.53,508.45
P0131,2024-06-01,528.53,480.53
P0131,2024-07-01,528.53,506.46
P0131,2024-08-01,528.53,494.23
P0131,2024-09-01,528.53,497.25
P0131,2024-10-01,528.53,485.72
P0131,2024-11-01,528.53,487.69
P0131,2024-12-01,528.53,494.81
P0131,2025-01-01,528.53,507.1
P0131,2025-02-01,528.53,524.81
P0131,2025-03-01,528.53,516.29
P0131,2025-04-01,528.53,515.85
P0131,2025-05-01,528.53,501.18
P0131,2025-06-01,528.53,519.82
P0131,2025-07-01,528.53,478.36
P0131,2025-08-01,528.53,510.23
P0131,2025-09-01,528.53,484.63
P0131,2025-10-01,528.53,518.7
P0131,2025-11-01,528.53,506.46
P0131,2025-12-01,528.53,514.99
P0132,2024-01-01,131.97,138.62
P0132,2024-02-01,131.97,140.64
P0132,2024-03-01,131.97,138.5
P0132,2024-04-01,131.97,148.19
P0132,2024-05-01,131.97,147.41
P0132,2024-06-01,131.97,140.22
P0132,2024-07-01,131.97,138.38
P0132,2024-08-01,131.97,148.1
P0132,2024-09-01,131.97,141.96
P0132,2024-10-01,131.97,148.82
P0132,2024-11-01,131.97,148.75
P0132,2024-12-01,131.97,145.58
P0132,2025-01-01,131.97,149.13
P0132,2025-02-01,131.97,140.25
P0132,2025-03-01,131.97,138.52
P0132,2025-04-01,131.97,139.02
P0132,2025-05-01,131.97,143.82
P0132,2025-06-01,131.97,141.12
P0132,2025-07-01,131.97,137.19
P0132,2025-08-01,131.97,143.21
P0132,2025-09-01,131.97,147.68
P0132,2025-10-01,131.97,138.7
P0132,2025-11-01,131.97,146.52
P0132,2025-12-01,131.97,145.14
P0133,2024-01-01,747.61,801.07
P0133,2024-02-01,747.61,775.26
P0133,2024-03-01,747.61,805.92
P0133,2024-04-01,747.61,831.43
P0133,2024-05-01,747.61,820.28
P0133,2024-06-01,747.61,795.27
P0133,2024-07-01,747.61,821.22
P0133,2024-08-01,747.61,821.91
P0133,2024-09-01,747.61,805.25
P0133,2024-10-01,747.61,794.75
P0133,2024-11-01,747.61,774.09
P0133,2024-12-01,747.61,813.76
P0133,2025-01-01,747.61,832.23
P0133,2025-02-01,747.61,783.41
P0133,2025-03-01,747.61,822.19
P0133,2025-04-01,747.61,827.82
P0133,2025-05-01,747.61,788.66
P0133,2025-06-01,747.61,813.78
P0133,2025-07-01,747.61,804.17
P0133,2025-08-01,747.61,826.55
P0133,2025-09-01,747.61,820.26
P0133,2025-10-01,747.61,800.69
P0133,2025-11-01,747.61,826.13
P0133,2025-12-01,747.61,796.22
P0134,2024-01-01,597.01,654.83
P0134,2024-02-01,597.01,660.5
P0134,2024-03-01,597.01,614.0
P0134,2024-04-01,597.01,615.75
P0134,2024-05-01,597.01,659.7
P0134,2024-06-01,597.01,642.61
P0134,2024-07-01,597.01,626.39
P0134,2024-08-01,597.01,651.51
P0134,2024-09-01,597.01,661.05
P0134,2024-10-01,597.01,633.08
P0134,2024-11-01,597.01,610.0
P0134,2024-12-01,597.01,647.99
P0134,2025-01-01,597.01,628.59
P0134,2025-02-01,597.01,612.86
P0134,2025-03-01,597.01,618.73
P0134,2025-04-01,597.01,621.83
P0134,2025-05-01,597.01,611.32
P0134,2025-06-01,597.01,663.24
P0134,2025-07-01,597.01,627.8
P0134,2025-08-01,597.01,664.83
P0134,2025-09-01,597.01,627.57
P0134,2025-10-01,597.01,635.05
P0134,2025-11-01,597.01,625.35
P0134,2025-12-01,597.01,653.61
P0135,2024-01-01,315.18,325.57
P0135,2024-02-01,315.18,315.6
P0135,2024-03-01,315.18,318.91
P0135,2024-04-01,315.18,324.83
P0135,2024-05-01,315.18,313.48
P0135,2024-06-01,315.18,321.74
P0135,2024-07-01,315.18,313.56
P0135,2024-08-01,315.18,317.58
P0135,2024-09-01,315.18,325.45
P0135,2024-10-01,315.18,315.5
P0135,2024-11-01,315.18,332.9
P0135,2024-12-01,315.18,336.49
P0135,2025-01-01,315.18,330.43
P0135,2025-02-01,315.18,340.72
P0135,2025-03-01,315.18,326.0
P0135,2025-04-01,315.18,334.43
P0135,2025-05-01,315.18,324.23
P0135,2025-06-01,315.18,321.06
P0135,2025-07-01,315.18,318.1
P0135,2025-08-01,315.18,335.79
P0135,2025-09-01,315.18,316.24
P0135,2025-10-01,315.18,326.12
P0135,2025-11-01,315.18,321.93
P0135,2025-12-01,315.18,324.25
P0136,2024-01-01,690.82,616.31
P0136,2024-02-01,690.82,581.56
P0136,2024-03-01,690.82,615.38
P0136,2024-04-01,690.82,625.93
P0136,2024-05-01,690.82,637.45
P0136,2024-06-01,690.82,628.19
P0136,2024-07-01,690.82,619.97
P0136,2024-08-01,690.82,611.47
P0136,2024-09-01,690.82,587.77
P0136,2024-10-01,690.82,628.25
P0136,2024-11-01,690.82,645.82
P0136,2024-12-01,690.82,603.78
P0136,2025-01-01,690.82,631.71
P0136,2025-02-01,690.82,613.37
P0136,2025-03-01,690.82,633.06
P0136,2025-04-01,690.82,602.11
P0136,2025-05-01,690.82,594.22
P0136,2025-06-01,690.82,603.05
P0136,2025-07-01,690.82,643.35
P0136,2025-08-01,690.82,640.4
P0136,2025-09-01,690.82,624.38
P0136,2025-10-01,690.82,612.37
P0136,2025-11-01,690.82,604.32
P0136,2025-12-01,690.82,619.9
P0137,2024-01-01,739.01,704.64
P0137,2024-02-01,739.01,688.83
P0137,2024-03-01,739.01,726.7
P0137,2024-04-01,739.01,714.79
P0137,2024-05-01,739.01,735.02
P0137,2024-06-01,739.01,728.98
P0137,2024-07-01,739.01,734.55
P0137,2024-08-01,739.01,699.28
P0137,2024-09-01,739.01,669.38
P0137,2024-10-01,739.01,724.68
P0137,2024-11-01,739.01,729.7
P0137,2024-12-01,739.01,708.88
P0137,2025-01-01,739.01,676.23
P0137,2025-02-01,739.01,725.5
P0137,2025-03-01,739.01,677.67
P0137,2025-04-01,739.01,675.87
P0137,2025-05-01,739.01,704.23
P0137,2025-06-01,739.01,722.85
P0137,2025-07-01,739.01,710.14
P0137,2025-08-01,739.01,719.97
P0137,2025-09-01,739.01,730.25
P0137,2025-10-01,739.01,695.84
P0137,2025-11-01,739.01,735.55
P0137,2025-12-01,739.01,679.85
P0138,2024-01-01,441.97,469.9
P0138,2024-02-01,441.97,459.5
P0138,2024-03-01,441.97,474.25
P0138,2024-04-01,441.97,472.57
P0138,2024-05-01,441.97,454.45
P0138,2024-06-01,441.97,458.04
P0138,2024-07-01,441.97,490.71
P0138,2024-08-01,441.97,487.25
P0138,2024-09-01,441.97,484.2
P0138,2024-10-01,441.97,480.67
P0138,2024-11-01,441.97,466.43
P0138,2024-12-01,441.97,455.48
P0138,2025-01-01,441.97,465.56
P0138,2025-02-01,441.97,497.1
P0138,2025-03-01,441.97,487.18
P0138,2025-04-01,441.97,479.2
P0138,2025-05-01,441.97,478.0
P0138,2025-06-01,441.97,489.72
P0138,2025-07-01,441.97,470.72
P0138,2025-08-01,441.97,471.76
P0138,2025-09-01,441.97,483.34
P0138,2025-10-01,441.97,459.82
P0138,2025-11-01,441.97,497.76
P0138,2025-12-01,441.97,456.83
P0139,2024-01-01,681.58,642.57
P0139,2024-02-01,681.58,641.3
P0139,2024-03-01,681.58,702.21
P0139,2024-04-01,681.58,652.8
P0139,2024-05-01,681.58,677.72
P0139,2024-06-01,681.58,691.1
P0139,2024-07-01,681.58,678.66
P0139,2024-08-01,681.58,700.21
P0139,2024-09-01,681.58,691.17
P0139,2024-10-01,681.58,646.86
P0139,2024-11-01,681.58,659.83
P0139,2024-12-01,681.58,693.15
P0139,2025-01-01,681.58,654.8
P0139,2025-02-01,681.58,672.5
P0139,2025-03-01,681.58,643.41
P0139,2025-04-01,681.58,688.72
P0139,2025-05-01,681.58,686.55
P0139,2025-06-01,681.58,703.35
P0139,2025-07-01,681.58,658.66
P0139,2025-08-01,681.58,664.62
P0139,2025-09-01,681.58,695.37
P0139,2025-10-01,681.58,646.53
P0139,2025-11-01,681.58,645.84
P0139,2025-12-01,681.58,693.35
P0140,2024-01-01,601.14,663.46
P0140,2024-02-01,601.14,665.0
P0140,2024-03-01,601.14,663.83
P0140,2024-04-01,601.14,661.36
P0140,2024-05-01,601.14,651.93
P0140,2024-06-01,601.14,649.98
P0140,2024-07-01,601.14,654.92
P0140,2024-08-01,601.14,623.82
P0140,2024-09-01,601.14,617.12
P0140,2024-10-01,601.14,649.18
P0140,2024-11-01,601.14,633.25
P0140,2024-12-01,601.14,644.24
P0140,2025-01-01,601.14,644.51
P0140,2025-02-01,601.14,613.91
P0140,2025-03-01,601.14,612.41
P0140,2025-04-01,601.14,648.52
P0140,2025-05-01,601.14,661.22
P0140,2025-06-01,601.14,611.5
P0140,2025-07-01,601.14,646.01
P0140,2025-08-01,601.14,630.37
P0140,2025-09-01,601.14,650.74
P0140,2025-10-01,601.14,634.07
P0140,2025-11-01,601.14,606.87
P0140,2025-12-01,601.14,647.92
P0141,2024-01-01,758.15,871.59
P0141,2024-02-01,758.15,848.44
P0141,2024-03-01,758.15,846.09
P0141,2024-04-01,758.15,865.67
P0141,2024-05-01,758.15,860.81
P0141,2024-06-01,758.15,866.35
P0141,2024-07-01,758.15,866.63
P0141,2024-08-01,758.15,880.29
P0141,2024-09-01,758.15,833.46
P0141,2024-10-01,758.15,839.19
P0141,2024-11-01,758.15,852.44
P0141,2024-12-01,758.15,885.64
P0141,2025-01-01,758.15,857.7
P0141,2025-02-01,758.15,865.63
P0141,2025-03-01,758.15,875.8
P0141,2025-04-01,758.15,887.06
P0141,2025-05-01,758.15,886.68
P0141,2025-06-01,758.15,898.12
P0141,2025-07-01,758.15,891.47
P0141,2025-08-01,758.15,869.64
P0141,2025-09-01,758.15,837.84
P0141,2025-10-01,758.15,879.36
P0141,2025-11-01,758.15,898.95
P0141,2025-12-01,758.15,901.02
P0142,2024-01-01,328.61,370.77
P0142,2024-02-01,328.61,384.93
P0142,2024-03-01,328.61,362.35
P0142,2024-04-01,328.61,391.05
P0142,2024-05-01,328.61,374.6
P0142,2024-06-01,328.61,371.4
P0142,2024-07-01,328.61,366.01
P0142,2024-08-01,328.61,385.91
P0142,2024-09-01,328.61,379.55
P0142,2024-10-01,328.61,373.46
P0142,2024-11-01,328.61,389.02
P0142,2024-12-01,328.61,376.96
P0142,2025-01-01,328.61,369.14
P0142,2025-02-01,328.61,374.9
P0142,2025-03-01,328.61,384.9
P0142,2025-04-01,328.61,391.97
P0142,2025-05-01,328.61,391.99
P0142,2025-06-01,328.61,380.97
P0142,2025-07-01,328.61,381.94
P0142,2025-08-01,328.61,386.27
P0142,2025-09-01,328.61,361.54
P0142,2025-10-01,328.61,389.17
P0142,2025-11-01,328.61,380.77
P0142,2025-12-01,328.61,385.8
P0143,2024-01-01,497.86,482.34
P0143,2024-02-01,497.86,448.11
P0143,2024-03-01,497.86,487.84
P0143,2024-04-01,497.86,470.46
P0143,2024-05-01,497.86,480.01
P0143,2024-06-01,497.86,480.46
P0143,2024-07-01,497.86,492.4
P0143,2024-08-01,497.86,463.28
P0143,2024-09-01,497.86,472.88
P0143,2024-10-01,497.86,445.59
P0143,2024-11-01,497.86,489.33
P0143,2024-12-01,497.86,492.66
P0143,2025-01-01,497.86,488.58
P0143,2025-02-01,497.86,449.95
P0143,2025-03-01,497.86,446.96
P0143,2025-04-01,497.86,487.6
P0143,2025-05-01,497.86,457.8
P0143,2025-06-01,497.86,483.02
P0143,2025-07-01,497.86,446.52
P0143,2025-08-01,497.86,457.77
P0143,2025-09-01,497.86,485.32
P0143,2025-10-01,497.86,450.69
P0143,2025-11-01,497.86,486.55
P0143,2025-12-01,497.86,489.62
P0144,2024-01-01,403.77,374.22
P0144,2024-02-01,403.77,373.6
P0144,2024-03-01,403.77,371.44
P0144,2024-04-01,403.77,363.27
P0144,2024-05-01,403.77,380.1
P0144,2024-06-01,403.77,369.39
P0144,2024-07-01,403.77,362.95
P0144,2024-08-01,403.77,360.35
P0144,2024-09-01,403.77,372.86
P0144,2024-10-01,403.77,371.65
P0144,2024-11-01,403.77,381.87
P0144,2024-12-01,403.77,363.54
P0144,2025-01-01,403.77,379.79
P0144,2025-02-01,403.77,385.12
P0144,2025-03-01,403.77,365.96
P0144,2025-04-01,403.77,381.86
P0144,2025-05-01,403.77,359.88
P0144,2025-06-01,403.77,385.01
P0144,2025-07-01,403.77,385.3
P0144,2025-08-01,403.77,357.83
P0144,2025-09-01,403.77,361.09
P0144,2025-10-01,403.77,385.05
P0144,2025-11-01,403.77,379.01
P0144,2025-12-01,403.77,379.23
P0145,2024-01-01,254.26,258.33
P0145,2024-02-01,254.26,250.95
P0145,2024-03-01,254.26,248.15
P0145,2024-04-01,254.26,250.59
P0145,2024-05-01,254.26,251.43
P0145,2024-06-01,254.26,249.84
P0145,2024-07-01,254.26,243.42
P0145,2024-08-01,254.26,264.41
P0145,2024-09-01,254.26,252.56
P0145,2024-10-01,254.26,260.92
P0145,2024-11-01,254.26,253.71
P0145,2024-12-01,254.26,247.43
P0145,2025-01-01,254.26,250.24
P0145,2025-02-01,254.26,263.67
P0145,2025-03-01,254.26,249.76
P0145,2025-04-01,254.26,242.33
P0145,2025-05-01,254.26,252.62
P0145,2025-06-01,254.26,242.7
P0145,2025-07-01,254.26,250.25
P0145,2025-08-01,254.26,248.78
P0145,2025-09-01,254.26,256.1
P0145,2025-10-01,254.26,247.8
P0145,2025-11-01,254.26,246.2
P0145,2025-12-01,254.26,264.94
P0146,2024-01-01,40.47,40.53
P0146,2024-02-01,40.47,42.24
P0146,2024-03-01,40.47,43.67
P0146,2024-04-01,40.47,43.6
P0146,2024-05-01,40.47,42.91
P0146,2024-06-01,40.47,44.31
P0146,2024-07-01,40.47,41.16
P0146,2024-08-01,40.47,42.83
P0146,2024-09-01,40.47,42.4
P0146,2024-10-01,40.47,41.15
P0146,2024-11-01,40.47,44.35
P0146,2024-12-01,40.47,40.52
P0146,2025-01-01,40.47,41.83
P0146,2025-02-01,40.47,41.17
P0146,2025-03-01,40.47,41.46
P0146,2025-04-01,40.47,40.7
P0146,2025-05-01,40.47,43.07
P0146,2025-06-01,40.47,44.26
P0146,2025-07-01,40.47,43.59
P0146,2025-08-01,40.47,44.44
P0146,2025-09-01,40.47,41.84
P0146,2025-10-01,40.47,43.79
P0146,2025-11-01,40.47,43.29
P0146,2025-12-01,40.47,44.01
P0147,2024-01-01,701.87,680.76
P0147,2024-02-01,701.87,722.09
P0147,2024-03-01,701.87,711.59
P0147,2024-04-01,701.87,744.48
P0147,2024-05-01,701.87,683.34
P0147,2024-06-01,701.87,730.95
P0147,2024-07-01,701.87,686.88
P0147,2024-08-01,701.87,739.4
P0147,2024-09-01,701.87,737.16
P0147,2024-10-01,701.87,707.85
P0147,2024-11-01,701.87,747.79
P0147,2024-12-01,701.87,744.66
P0147,2025-01-01,701.87,747.87
P0147,2025-02-01,701.87,743.66
P0147,2025-03-01,701.87,716.52
P0147,2025-04-01,701.87,741.21
P0147,2025-05-01,701.87,696.07
P0147,2025-06-01,701.87,724.59
P0147,2025-07-01,701.87,734.6
P0147,2025-08-01,701.87,727.21
P0147,2025-09-01,701.87,679.72
P0147,2025-10-01,701.87,707.3
P0147,2025-11-01,701.87,719.9
P0147,2025-12-01,701.87,748.08
P0148,2024-01-01,121.1,135.47
P0148,2024-02-01,121.1,134.8
P0148,2024-03-01,121.1,135.51
P0148,2024-04-01,121.1,131.38
P0148,2024-05-01,121.1,127.16
P0148,2024-06-01,121.1,127.58
P0148,2024-07-01,121.1,132.04
P0148,2024-08-01,121.1,131.96
P0148,2024-09-01,121.1,130.41
P0148,2024-10-01,121.1,133.34
P0148,2024-11-01,121.1,134.31
P0148,2024-12-01,121.1,135.25
P0148,2025-01-01,121.1,124.34
P0148,2025-02-01,121.1,131.07
P0148,2025-03-01,121.1,134.65
P0148,2025-04-01,121.1,127.57
P0148,2025-05-01,121.1,133.93
P0148,2025-06-01,121.1,126.68
P0148,2025-07-01,121.1,131.42
P0148,2025-08-01,121.1,126.94
P0148,2025-09-01,121.1,134.62
P0148,2025-10-01,121.1,131.19
P0148,2025-11-01,121.1,134.94
P0148,2025-12-01,121.1,135.09
P0149,2024-01-01,657.94,574.6
P0149,2024-02-01,657.94,554.39
P0149,2024-03-01,657.94,581.75
P0149,2024-04-01,657.94,575.69
P0149,2024-05-01,657.94,586.28
P0149,2024-06-01,657.94,601.4
P0149,2024-07-01,657.94,579.07
P0149,2024-08-01,657.94,592.83
P0149,2024-09-01,657.94,592.97
P0149,2024-10-01,657.94,576.85
P0149,2024-11-01,657.94,601.72
P0149,2024-12-01,657.94,592.05
P0149,2025-01-01,657.94,571.04
P0149,2025-02-01,657.94,585.61
P0149,2025-03-01,657.94,594.03
P0149,2025-04-01,657.94,547.1
P0149,2025-05-01,657.94,560.71
P0149,2025-06-01,657.94,601.06
P0149,2025-07-01,657.94,592.6
P0149,2025-08-01,657.94,555.12
P0149,2025-09-01,657.94,587.81
P0149,2025-10-01,657.94,593.55
P0149,2025-11-01,657.94,571.17
P0149,2025-12-01,657.94,579.05
P0150,2024-01-01,535.11,531.54
P0150,2024-02-01,535.11,513.61
P0150,2024-03-01,535.11,513.49
P0150,2024-04-01,535.11,544.22
P0150,2024-05-01,535.11,524.6
P0150,2024-06-01,535.11,522.01
P0150,2024-07-01,535.11,541.93
P0150,2024-08-01,535.11,529.47
P0150,2024-09-01,535.11,536.86
P0150,2024-10-01,535.11,513.83
P0150,2024-11-01,535.11,548.46
P0150,2024-12-01,535.11,555.1
P0150,2025-01-01,535.11,531.91
P0150,2025-02-01,535.11,525.01
P0150,2025-03-01,535.11,547.89
P0150,2025-04-01,535.11,524.21
P0150,2025-05-01,535.11,527.9
P0150,2025-06-01,535.11,546.56
P0150,2025-07-01,535.11,534.46
P0150,2025-08-01,535.11,546.44
P0150,2025-09-01,535.11,529.27
P0150,2025-10-01,535.11,554.9
P0150,2025-11-01,535.11,550.34
P0150,2025-12-01,535.11,545.04
